ISO_Code,Year,Countries,SUMMARY INDEX,Rank,Quartile,Government Consumption,1A data,Transfers and subsidies,1B data,Government enterprises and investment,1C data,Top marginal income tax rate,1Di data,Top marginal income and payroll tax rate,1Dii data,Top marginal tax rate,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Business costs of crime,Gender Adjustment,Legal System & Property Rights,Money growth,3A data,Standard deviation of inflation,3B data,Inflation: Most recent year,3C data,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector),4Ai data,Mean tariff rate,4Aii data,Standard deviation of tariff rates,4Aiii data,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Bureaucracy costs,"Starting
a  business",Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,RGDP Per Capita
BFA,2001,Burkina Faso,,,,,,,,2.0,41.4,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.0
BDI,2001,Burundi,5.07,114.0,4.0,6.893438380704624,16.56230950560428,9.42790634360221,2.5995837189798943,0.0,87.3,,,,,,5.440448241435611,,3.6663484654107035,,2.203493338289997,,2.94055170247935,3.2234716756813637,,,0.8620689655172413,2.800985861295329,7.471264135786959,12.643679321065203,6.878115616105243,7.804710959736895,8.151077174802397,9.24461412598801,5.0,6.875114231673649,1.1298811317520598,13.30517830237191,,,,,1.1298811317520598,,,,10.0,,2.307692307692308,,2.307692307692308,4.4791911464814556,0.0,0.24841995037777398,10.0,3.416139983459258,10.0,,,4.7,7.589637758359746,10.0,8.072409439589936,,,6.9638657908992245,,,8.430694294506566,,5.744274711524597,959.0
KHM,2001,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,0.888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.0
CMR,2001,Cameroon,5.78,95.0,4.0,7.617647058823529,14.1,9.567100156057633,2.0887424272684907,10.0,13.1,0.0,65,0.0,68,0.0,6.796186803720291,,3.7595360064304595,,6.666666666666666,3.333333333333333,2.168525641478248,3.242370913174115,,,0.555555556,2.982067288131569,8.321950021535237,8.39024989232382,9.669951151946783,0.8251221201330425,9.116045508237802,4.419772458811,0.0,6.776986670429956,3.84,9.24,6.4,18.0,6.16,9.6,5.466666666666666,,3.0,3.0,10.0,,0.7692307692307693,,0.7692307692307693,4.808974358974359,5.0,10.0,9.0,8.0,7.2,4.333333333333334,6.0,8.0,6.940694077918139,10.0,7.0790045685419125,,,6.084818773439402,,,0.0,,7.539502284270956,2244.0
CAN,2001,Canada,8.2,7.0,1.0,4.4768949056957466,24.778557320634462,6.425603225100302,13.618036163881895,10.0,14.89,5.0,39-48.6,5.0,39-48.6,5.0,6.475624532699012,8.81720463434855,8.01075299580892,7.9569896062215175,10.0,10.0,4.813896633770021,9.021290488055325,,,1.0,8.374304908314906,7.966930056223767,10.165349718881167,9.335596323094189,1.6610091922645291,9.493540810334798,2.53229594832601,10.0,9.199016797413188,9.775229529698333,0.3371557054525014,9.1,4.5,7.32,6.7,8.73174317656611,7.4444444974263515,9.166666666666666,8.305555582046509,10.0,8.832564999999999,8.461538461538462,,8.647051730769231,8.921087622345464,10.0,10.0,10.0,10.0,4.283190000000001,5.625,7.929293314615885,4.843,7.4042252782335725,10.0,6.68078476547491,4.191919167836507,6.0,9.893445938591421,8.591283162434895,,8.66609015033058,7.468547683838681,8.04977748310453,36884.0
CPV,2001,Cape Verde,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734.0
CAF,2001,Central Afr. Rep.,5.2,112.0,4.0,8.411764705882353,11.4,,,2.0,49.16,,,,,,5.205882352941177,,,,4.7,4.0,0.5081714689591978,3.5825571880436415,,,0.888888889,3.020033155303319,9.208666473875407,-3.9566676306229565,9.512967583150111,1.2175810421247215,9.2330278795254,3.834860602373,0.0,6.98866548413773,4.266666666666667,8.6,6.32,18.4,6.04,9.9,5.542222222222222,,,,10.0,,0.0,,0.0,5.180740740740741,5.0,6.368329258119157,9.0,6.789443086039719,3.9,,,6.0,7.960462718612092,0.0,4.465115679653023,,,5.510393576608949,,,4.350499460223639,,5.627279382846371,912.0
TCD,2001,Chad,5.42,110.0,4.0,9.411764705882353,8.0,9.918256130790192,0.8,0.0,50.0,,,,,,6.443340278890848,,4.037442210543977,,4.7,4.0,0.2970790697514252,4.1684335503189365,,,0.7931034482758621,3.0846677627308474,9.331620678541018,3.341896607294914,7.368361156406239,6.579097108984404,7.5137426944011985,12.431286527994,0.0,6.053431132337114,,,6.6,17.0,6.24,9.4,6.42,,5.833333333333334,5.833333333333334,10.0,,0.0,,0.0,5.5633333333333335,2.0,5.984245114679895,9.0,5.6614150382266315,5.0,6.333333333333333,8.333333333333334,8.0,6.66257535772888,3.0,6.221540337399257,,,2.264231380152965,,,1.7947730255629037,,5.941477687812944,1071.0
CHL,2001,Chile,7.37,33.0,2.0,6.913325405227175,16.494693622227604,6.512048075046621,13.3007835645789,6.0,28.206999999999994,5.0,43,5.0,43,5.0,6.1063433700684495,5.413625240325928,5.401002566019693,4.962962865829468,6.666666666666666,8.333333333333334,5.10937914488051,8.953927905527175,,,0.777777778,5.694082251198462,9.964682890094112,0.17658554952943994,8.524898734623797,3.6877531634405116,9.286156778651597,3.56921610674202,10.0,9.443934600842375,8.802609501683738,1.7960857474743919,8.4,8.0,10.0,0.0,9.067536500561246,8.681592146555582,9.666666666666666,9.174129406611124,10.0,8.609165,5.384615384615384,,6.996890192307692,8.809639024870016,8.0,9.772441644416014,10.0,9.257480548138671,3.3580050000000004,3.248174985249837,8.029197057088217,6.513,5.179275516719492,0.0,4.387942093176258,3.686131238937378,6.25,9.030508981585958,8.057594526381722,,6.4578528361719645,6.696417516615405,6.780613385976778,10750.0
CHN,2001,China,5.84,92.0,3.0,4.111764705882353,26.02,,,0.0,77.97,6.0,45,,,6.0,3.370588235294118,5.600000222524008,5.711111227671305,4.407894611358643,3.333333333333333,6.666666666666666,6.730396634610603,8.268561658487988,,,1.0,5.816852050664649,9.265941388219176,3.670293058904117,9.11283283620204,2.2179179094948998,9.907311109052397,0.46344445473801,5.0,8.321521333368402,8.813143981962938,1.780284027055594,6.98,15.1,6.0,10.0,7.264381327320979,6.531531810760498,8.0,7.265765905380249,10.0,4.655395,0.7692307692307683,,2.7123128846153843,6.810615029329153,0.0,9.177771446643334,10.0,6.392590482214445,4.36654,5.149572690327963,7.056276798248291,6.179,1.5637321542591103,0.0,4.052520273805894,3.903508583704631,5.0,4.962852130703076,6.683744703020368,,0.22546732006947023,4.15511454749951,4.866741767839949,4400.0
COL,2001,Colombia,6.23,78.0,3.0,4.911896367599514,23.29955235016165,8.709209095972186,5.237202617782078,8.0,15.304874122722298,7.0,35,4.0,43.4,5.5,6.7802763658929255,3.9230767885843916,3.951612710952759,4.348958333333333,3.333333333333333,1.6666666666666665,1.8039581275054906,8.743539444456841,,,1.0,3.967306486404688,8.531520706727749,7.342396466361256,8.329929037368494,4.175177406578769,8.406472139417598,7.96763930291201,5.0,7.56698047087846,8.207023633519745,2.689464549720383,7.44,12.8,7.52,6.2,7.722341211173248,5.0,7.5,6.25,10.0,7.8723849999999995,0.0,,3.9361924999999998,6.977133427793312,8.0,7.593438500643888,9.0,8.197812833547962,2.84957,2.8717947006225586,6.282051404317221,5.510999999999999,4.530331836277885,1.0,3.8407913235362767,2.0959595839182534,6.0,8.379038211716933,6.1934590339660645,,4.88854713067853,5.511400792055956,5.850001649713398,6813.0
COD,2001,"Congo, Dem. R.",3.93,121.0,4.0,10.0,5.313014387205135,9.286103542234333,3.12,10.0,13.1,1.0,60,0.0,63,0.5,7.446525885558583,,3.590698523638571,,0.0,1.6666666666666665,0.3021834930363631,5.668502213802061,,,0.333333333,1.4970734525782197,0.0,2290.0,0.0,195.7902503090927,0.0,313.719461188649,10.0,2.5,7.433333333333334,3.85,,,,,7.433333333333334,,,,1.4280000000000002,,3.076923076923077,,3.076923076923077,3.979418803418804,0.0,9.972813617898975,0.0,3.324271205966325,5.0,,,5.3,7.126106558044313,3.0,5.106526639511078,,,3.3333333333333335,,,6.5475274479144465,,4.215398922738702,432.0
COG,2001,"Congo, Rep. Of",4.66,119.0,4.0,3.1408983869541807,29.320945484355786,9.590445116438218,2.0030664226717443,4.0,33.2,3.0,50,,,3.0,4.9328358758481,,1.8631977914912103,,0.0,3.333333333333333,3.0117382035638616,2.410804463493051,,,0.7931034482758621,1.9041097833718474,8.78545952693361,6.07270236533195,0.0,28.101484354636067,9.996402014871803,0.0179899256409897,0.0,4.695465385451353,8.876757873927303,1.684863189109044,6.28,18.6,6.16,9.6,7.1055859579757685,,,,10.0,,0.0,,0.0,5.701861985991923,0.0,9.37612725921207,9.0,6.125375753070689,1.1,,,6.0,6.940694077918139,10.0,6.010173519479535,,,6.203548176430054,,,3.207148160506994,,6.067774636275113,2448.0
CRI,2001,Costa Rica,7.32,36.0,2.0,6.7058823529411775,17.2,8.389645776566757,6.41,6.0,27.1,9.0,25,5.0,39,7.0,7.023882032376983,5.880952676137289,5.531400839487711,4.452381134033203,10.0,6.666666666666666,2.15637339101249,8.41975555843,,,1.0,6.158218609395336,7.767830994710674,11.16084502644663,8.542075242844348,3.6448118928891353,7.7546048976452,11.226975511774,10.0,8.516127783800055,9.206266525778975,1.1906002113315375,8.68,6.6,7.0,7.5,8.295422175259658,5.0,7.833333333333333,6.416666666666666,10.0,9.262585,10.0,,9.6312925,8.585845335481581,5.0,8.64129552139596,9.0,7.547098507131987,3.4580249999999997,5.452380975087484,5.11904795964559,6.513,7.311519038170485,10.0,6.308995495483927,1.9483566284179688,5.25,7.312032370804277,5.60050782703218,,5.493850759940283,5.120949517238942,6.325681173284952,9500.0
CIV,2001,Cote d'Ivoire,5.68,99.0,4.0,7.082887498723544,15.918182504339951,9.482540623569278,2.399075911500755,6.0,25.3,10.0,10,,,10.0,8.141357030573205,,4.6045470652696325,,1.6666666666666665,4.166666666666667,2.4662557778893337,0.43091380175309274,,,0.666666667,2.2225083301520674,9.661817357756505,1.6909132112174818,9.033389522917743,2.416526192705642,9.143386439422205,4.28306780288898,0.0,6.959648330024113,3.6799999999999997,9.48,7.48,12.6,7.24,6.9,6.133333333333333,,,,10.0,,0.0,,0.0,5.377777777777777,8.0,7.98430220426474,6.0,7.328100734754913,4.4,,,5.3,5.457394236908751,1.0,4.039348559227188,,,6.0108343440165966,,,6.973481853691235,,5.683724646991051,2302.0
HRV,2001,Croatia,6.0,86.0,3.0,3.1553056981484735,29.27196062629519,4.428022627812712,20.949156955927347,7.0,22.99,4.0,35-53,0.0,55.9-68,2.0,4.145832081490297,3.1333335240681963,2.7557754516601562,3.266666730244954,8.333333333333334,8.333333333333334,5.39819511864295,3.3564438135802495,,,0.9629629629629629,4.848109283486107,8.246642276186847,8.766788619065768,9.185001768601065,2.0374955784973343,9.247169811320802,3.76415094339599,5.0,7.919703464027179,8.346666666666668,2.48,7.6,12.0,7.04,7.4,7.662222222222223,5.867346922556559,8.5,7.183673461278279,10.0,,0.7692307692307693,,0.7692307692307693,6.403781613182818,10.0,8.052341628119962,10.0,9.350780542706653,3.9,3.3663368225097656,6.46864652633667,6.0,3.603269435647018,5.0,4.723042130748909,1.9306929906209311,,8.84761403476339,5.718888441721598,,7.399436259468024,5.974157931643486,6.682660201699683,14402.0
CYP,2001,Cyprus,6.65,64.0,3.0,5.703229362254669,20.609020168334126,6.727520435967302,12.51,8.0,17.4,5.0,40,3.0,49.3,4.0,6.107687449555493,,7.266807715960452,,8.333333333333334,8.333333333333334,,,,,0.8974358974358975,7.56870557399319,8.920732783273726,5.39633608363137,9.716207424381832,0.7094814390454183,9.604588723456205,1.97705638271898,0.0,7.06038223277794,9.253333333333332,1.12,6.72,16.4,,,7.986666666666666,,9.0,9.0,10.0,,0.0,,0.0,6.746666666666666,8.0,8.365290282501611,10.0,8.788430094167204,,,,,,0.0,,,,,,,,,5.790414910118646,26042.0
CZE,2001,Czech Rep.,6.82,57.0,2.0,2.9168578238778062,30.08268339881546,1.975553867939468,29.949717304662155,10.0,13.64,7.0,32,1.0,56,4.0,4.723102922954318,4.891304175059001,3.8333332538604736,5.697674751281738,10.0,8.333333333333334,3.432482926879593,6.689260076539721,,,0.9629629629629629,6.011908971953847,8.972709304498052,5.13645347750975,8.497507587059973,3.75623103235007,9.058837670533196,4.70581164733402,10.0,9.132263640522805,9.786666666666667,0.32,8.7,6.5,6.28,9.3,8.255555555555555,6.397849718729654,8.666666666666668,7.532258192698161,10.0,7.91574,6.153846153846154,,7.034793076923077,8.205651706294198,5.0,8.681990272939847,10.0,7.893996757646616,5.091685,6.304347515106201,7.4242424964904785,5.01,7.960462718612092,3.0,5.798456288368128,2.6666665077209473,6.0,8.45999731770685,5.0753316425141835,,0.0,4.440399093588396,6.04428404653438,20890.0
DNK,2001,Denmark,7.88,13.0,1.0,1.4117647058823521,35.2,3.6728666167277906,23.72057951660901,10.0,12.89,1.0,59,0.0,62.7,0.5,3.8961578306525357,9.25000031789144,8.583333492279053,8.290598392486572,10.0,10.0,6.106066821731108,9.00900528293407,,,1.0,8.74842918676032,9.68420093851456,1.5789953074272,9.69430782104119,0.7642304473970207,9.530000000000197,2.34999999999901,10.0,9.727127189888986,9.787310381745794,0.3190344273813108,9.22,3.9,8.04,4.9,9.015770127248599,8.547008832295736,9.666666666666666,9.106837749481201,10.0,9.47761,8.461538461538462,,8.969574230769231,9.273045526874759,10.0,10.0,10.0,10.0,4.758285,6.9583336512247715,4.7863248984018965,4.008,10,3.0,5.585157258271111,3.4999998410542803,7.25,9.61589355713562,9.41559836978004,,8.486740926845616,7.653646538963111,7.746267932411406,35812.0
DOM,2001,Dominican Rep.,6.97,47.0,2.0,8.902227367104869,9.732426951843445,9.49377087627745,2.357860884061757,8.0,18.0,9.0,25,9.0,25,9.0,8.84899956084558,3.75,3.333333333333333,3.8011693954467773,5.0,3.3333333333333335,3.6083730737009296,5.906900793386709,,,1.0,4.104729989885868,9.387897355290754,3.060513223546235,9.367179701611,1.5820507459724977,8.223386302374001,8.88306848812999,5.0,7.994615839818939,5.813608929026401,6.2795866064603985,7.98,10.1,6.750384638145616,8.12403840463596,6.847997855724006,4.151515165964763,6.5,5.325757582982382,10.0,8.41751,4.615384615384616,,6.516447307692308,7.172550686599674,8.0,8.790129495238547,9.0,8.596709831746182,2.93292,4.590643246968587,7.105263074239096,8.0,1.8418508744483706,10.0,5.745112865942676,3.419540325800578,5.75,7.26791361470961,5.484635829925537,,7.399436259468024,5.864305205980751,6.73537596788987,8137.0
ECU,2001,Ecuador,5.76,98.0,4.0,8.116169058460667,12.405025201233732,9.858310626702997,1.02,10.0,3.147999999999996,9.0,25,7.0,32,8.0,8.993619921290916,0.9722222884496052,1.25,1.9406394163767495,3.333333333333333,5.0,4.380510817202559,7.053140248073051,,,0.8888888888888888,3.2286300298285715,4.079780540080835,29.601097299595825,2.559593806788383,18.60101548302904,2.464395811571799,37.678020942141,10.0,4.775942539610254,6.533333333333334,5.2,7.42,12.9,7.48,6.3,7.144444444444445,3.3582091331481934,7.166666666666667,5.262437899907431,10.0,9.227595,6.153846153846154,,7.690720576923077,7.524400730318738,2.0,9.15277084800012,6.0,5.717590282666706,3.491364999999999,2.876712481180827,5.3051646550496425,3.674,0,3.0,3.057873689371745,1.2785389026006064,5.5,6.4883746243966245,3.891727810814267,,3.2744041193138558,4.086609091425071,4.287357687821174,5312.0
EGY,2001,Egypt,6.3,74.0,3.0,8.385639430465293,11.488825936418005,9.100817438692099,3.8,0.0,52.1,7.0,34,,,7.0,6.121614217289348,2.7,5.678,3.0,5.0,6.666666666666666,3.408055188985624,4.117210750368109,,,0.777777778,3.881896204424335,9.492037913514027,2.5398104324298565,9.26266987075557,1.8433253231110727,9.546048559048202,2.26975720475899,10.0,9.57518908582945,5.712418300653594,6.431372549019608,5.9,20.5,0.0,39.5,3.8708061002178646,4.500900000000001,7.0,5.750450000000001,10.0,9.232555000000001,5.384615384615384,,7.308585192307692,6.732460323131389,2.0,9.111253297059536,10.0,7.037084432353178,4.1665,3.0506100000000003,7.5015,5.344,0,0.0,3.3437683333333332,7.5015,2.75,5.479663721856563,5.8,,4.350499460223639,5.17633263641604,5.185728467367517,5485.0
SLV,2001,El Salvador,7.59,19.0,1.0,8.764705882352942,10.2,10.0,0.38,8.0,19.885,8.0,30,,,8.0,8.691176470588236,3.307291666666667,3.932291666666667,4.656084775924683,5.0,5.0,3.833383955287175,7.8338791961547045,,,1.0,4.794704465814271,9.599298980844853,-2.003505095775737,9.421228301981122,1.4469292450471933,9.249835885055997,3.75082057472001,10.0,9.567590791970492,8.935491783173902,1.5967623252391465,8.5,7.5,6.64,8.4,8.025163927724634,6.092896461486816,8.833333333333332,7.463114897410074,10.0,8.62255,7.6923076923076925,,8.157428846153847,8.411426917822139,5.0,9.086110200747434,10.0,8.028703400249144,3.11629,6.375661691029867,7.883598009745279,5.510999999999999,2.027263354574544,10.0,5.818968842558282,4.010416666666667,7.0,4.887694020569955,5.937987509227935,,6.413015530300723,5.649822745353056,6.499164996053494,5199.0
EST,2001,Estonia,7.67,16.0,1.0,3.9411764705882346,26.6,5.950953678474114,15.36,8.0,16.48,8.0,26,4.0,45,6.0,5.9730325372655875,6.089743773142496,5.854701201121012,5.692640940348307,8.333333333333334,6.666666666666666,6.1132667596142864,8.80604102177091,,,1.0,6.793770527999572,9.098693919089357,4.506530404553222,8.836773843959326,2.908065390101683,8.852146491793999,5.73926754103,10.0,9.19690356371067,9.985074320555086,0.022388519167370974,10.0,0.0,,,9.992537160277543,7.957746187845865,9.166666666666666,8.562206427256266,10.0,9.485230000000001,6.153846153846154,,7.819538076923077,9.093570416114222,10.0,10.0,10.0,10.0,2.941255,5.833333333333334,8.618420759836832,4.0,6.755281597791965,3.0,5.191381781827022,5.128204822540283,4.75,7.453084842703649,7.3183843067714145,,9.092044556107371,6.748343705624544,7.313241829150523,12534.0
ETH,2001,Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0
FJI,2001,Fiji,6.51,69.0,3.0,4.985332389972238,23.04986987409439,9.346049046321527,2.9,4.0,33.3,7.0,32,7.0,32,7.0,6.332845359073441,,4.633389617625949,,7.342541955040927,,5.109061659948347,7.958816004739815,,,1.0,6.2609523093387605,9.074602996797418,4.626985016012908,8.404195841840634,3.989510395398416,9.145465951069804,4.27267024465098,0.0,6.656066197426965,7.026666666666666,4.46,7.52,12.4,5.8992683579634235,10.251829105091442,6.815311674876696,,,,9.4,,0.0,,0.0,5.405103891625565,2.0,8.131582810564561,9.0,6.377194270188187,7.8,,,10.0,9.814587519873827,10.0,9.403646879968457,,,8.255677005129433,,,8.430694294506566,,7.890420575078322,
FIN,2001,Finland,7.9,12.0,1.0,3.0294117647058827,29.7,4.929946811997413,19.1070951999695,8.0,15.28,3.0,51-57,1.0,53.5-60.5,2.0,4.489839644175824,8.888889153798422,8.737373352050781,8.63636334737142,10.0,10.0,7.928688475991932,8.420565725965679,,,1.0,8.944554293596891,9.530647824921834,2.34676087539083,9.470156748319408,1.3246081292014804,9.486752207965397,2.56623896017301,10.0,9.621889195301659,9.787310381745794,0.3190344273813108,9.22,3.9,8.04,4.9,9.015770127248599,9.090909163157145,9.666666666666666,9.378787914911905,10.0,10.0,6.153846153846154,,8.077423076923077,9.117995279770895,10.0,10.0,10.0,10.0,4.724945,4.393939574559529,2.878787914911906,2.839,7.589637758359746,3.0,4.23771837463853,5.707070827484131,7.25,9.443103192902388,9.660894757225401,,6.984691180159045,7.809151991554193,7.348956788730907,33349.0
FRA,2001,France,7.23,38.0,2.0,2.9411764705882355,30.0,3.402564106050338,24.712589730795262,8.0,18.3,2.0,52.75,0.0,61-64,1.0,3.8359351441596434,5.509258906046549,5.833333333333334,7.592592239379883,8.333333333333334,8.333333333333334,6.912832745590778,4.602043238851178,,,1.0,6.730961018552628,9.061086238306824,4.694568808465882,9.784895102534282,0.537762243664296,9.667318982387602,1.66340508806199,10.0,9.628325080807176,9.787310381745794,0.3190344273813108,9.22,3.9,8.04,4.9,9.015770127248599,6.919191678365072,9.0,7.959595839182536,10.0,9.09253,6.153846153846154,,7.623188076923077,8.649638510838553,10.0,9.303549852713841,10.0,9.767849950904614,4.54991,1.9907406965891519,5.4629627863566075,3.1729999999999996,7.033400317981226,10.0,5.368335633487831,2.268518606821696,6.25,9.7643293644554,7.421536786215646,,8.520368906249049,6.844950732748357,7.327045439046934,32740.0
GAB,2001,Gabon,5.56,105.0,4.0,3.977852823372339,26.475300400534046,9.809264305177111,1.2,10.0,13.3,3.0,55.5,1.0,65,2.0,6.446779282137363,,4.778545049060316,,3.333333333333333,5.0,,,,,0.75,3.824297861531481,9.9667211482754,-0.16639425862299273,3.4580246491865525,16.35493837703362,9.572460450719602,2.137697746402,0.0,5.749301562045389,,,6.24,18.8,6.12,9.7,6.18,,,,10.0,,0.0,,0.0,5.3933333333333335,5.0,7.839620474764924,9.0,7.279873491588308,,,,,,10.0,,,,,,,6.951063200755615,,6.3776374746758435,9103.0
GMB,2001,"Gambia, The",,,,,,,,,,,,,,,,,,,,,,,,,0.9487179487179487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805.0
GEO,2001,Georgia,,,,8.985428994383065,9.44954141909758,,,0.0,,,,,,,4.492714497191533,,,,,,5.135112166449917,8.441151644572818,,,1.0,6.788131905511367,,,,,,,,,,,,,,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,8.87699736189803,,,4.978221742421012,,,3619.0
DEU,2001,Germany,7.65,17.0,1.0,4.588235294117648,24.4,2.287164138889294,28.806107610276293,10.0,10.17,4.0,51,4.0,51,4.0,5.218849858251735,8.699186642964682,8.37398370107015,8.170731862386068,10.0,8.333333333333334,6.552493781951648,7.7977010562405615,,,1.0,8.275347196849491,8.952582912448449,5.23708543775776,9.69893632123439,0.7526591969140234,9.6050000000002,1.974999999999,10.0,9.564129808420759,9.787310381745794,0.3190344273813108,9.22,3.9,8.04,4.9,9.015770127248599,7.894736925760904,9.5,8.697368462880451,10.0,9.7193,9.230769230769232,,9.475034615384615,9.297043301378416,5.0,9.32427151747481,10.0,8.108090505824936,4.63326,1.4166667064030967,2.479674816131592,2.505,3.603269435647018,3.0,2.9396451596969513,2.1951218446095786,6.5,8.337288997446128,8.166349842434839,,7.802972012309192,6.600346539359947,5.882694068293945,34560.0
GHA,2001,Ghana,5.88,91.0,3.0,6.911764705882353,16.5,9.926430517711172,0.77,2.0,45.0,8.0,30,4.0,41,6.0,6.209548805898381,,5.423071434295387,,4.166666666666667,3.333333333333333,4.907019437296244,5.951379646786735,,,1.0,4.756294103675673,7.4282961958707885,12.858519020646053,6.617905436158537,8.455236409603657,3.4189182207987994,32.905408896006,5.0,5.616279963207031,5.206666666666666,7.19,6.96,15.2,5.72,10.7,5.9622222222222225,,8.166666666666668,8.166666666666668,10.0,,2.307692307692308,,2.307692307692308,6.6091452991452995,5.0,6.915223845935943,,5.957611922967971,10.0,5.5,5.166666666666666,8.0,0,10.0,6.444444444444444,,,6.491809221546263,,,6.592364753785686,,6.201028183706208,2145.0
