"Index","Output","Consumption","Investment","Market investment","Home investment","Hours","Productivity","Capital stock","Capital stock: market","Capital stock: home","Solow residual","Relative price of investment","Tax rate: capital income","Tax rate: labor income","Return to business capital, pre-tax","Return to business capital, pre-tax, no capital gain","Return to business capital, after--tax","Return to business capital, after-tax, no capital gain","Return to all capital, pre-tax","Return to all capital, pre-tax, no capital gain","Return to all capital, after--tax","Return to all capital, after-tax, no capital gain","Return to housing capital, pre-tax","Return to housing capital, pre-tax, no capital gain","Return to housing capital, after--tax","Return to housing capital, after-tax, no capital gain"
"1947-01-01",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.83387496487232,0.439845509607323,0.156092806755888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1947-04-01",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6794388778883,1.87401994361313,0.395236453046748,0.155789189256961,21.9887659161227,12.1380218370947,16.7438276492593,7.21577400576796,17.6416634673456,8.05812356602571,14.4744936136401,5.08715305952196,11.7638170597269,2.54545383183384,11.3594236766422,2.16635487290533
"1947-07-01",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8979964786908,1.88266493703465,0.387225832017218,0.149297612937157,13.9063810846624,11.8854499647273,9.12087238377666,7.16410167558956,9.87800896054978,7.91104123238613,6.98014985990314,5.0523059977839,4.40798437920655,2.51508864439283,4.03027035663035,2.14252457981947
"1947-10-01",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8260904933243,1.86884807915012,0.3965900088246,0.14854569868316,8.69363883477818,11.8524876155271,3.97673154419544,7.03256738659859,4.83659703058983,7.91129782266435,1.96802777276033,4.97963986385768,-0.472187886701314,2.4854038390651,-0.839110141858623,2.1103301414745
"1948-01-01",21.2519431166758,10.9547821680971,5.63353426468529,2.2658308781878,3.36770338649749,0.76767758253557,27.6834228329066,52.3175573825816,23.0385100781919,29.2790473043897,26.9532439471469,1.85925000991436,0.370322792745639,0.147161106162214,10.2847956883378,12.5123075881919,5.59319557898175,7.74942960848597,6.158649663265,8.32351598891863,3.29399075538623,5.41500427947028,0.410674095709052,2.48723947368019,0.043030150435186,2.11390516641121
"1948-04-01",21.5597437955373,11.075111964713,5.68835203973645,2.22504294309211,3.46330909664434,0.761968802960525,28.2947854449813,52.7292198173548,23.2748048363389,29.4544149810158,27.5075758668423,1.8940559324175,0.36051280177415,0.129140270231876,21.6320471523649,13.1883657841289,16.462874976115,8.29217391410657,16.8327616105395,8.64242967906983,13.730838955306,5.70561252830781,10.3146306944713,2.47252305721843,9.96407407282034,2.14083543261305
"1948-07-01",21.7909552849018,11.0281615580438,5.79057411805049,2.27959926472739,3.5109748533231,0.766779563692279,28.418800287232,53.0441137227434,23.3856040493362,29.6585096734072,27.6465479248385,1.93899860579445,0.358438069656997,0.12212571897258,23.5036273418302,12.7539347823716,18.4654810767313,8.05007767745407,18.8672035876207,8.42501955454595,15.8341547293942,5.5947204813769,12.52617692281,2.50935525766309,12.1830901501391,2.18944755013113
"1948-10-01",21.893470566679,11.1086455742103,5.77599163470475,2.37757273338981,3.39841890131494,0.759733004692488,28.8173219163233,53.4819866713857,23.5561311971634,29.9258554742223,28.0137752528033,1.97236913384714,0.340796763006501,0.12225294012707,20.8160007038449,13.0761821461054,15.9888917738548,8.48407871515324,16.1398041132315,8.62760800214078,13.2324809308661,5.86293862675014,9.77427635525472,2.5755966258745,9.42714630740435,2.24569003567161
"1949-01-01",21.5521467714067,11.0935865211003,5.55739198649465,2.26518707237207,3.29220491412258,0.741840137945882,29.0522791488251,53.8214447524636,23.7904540458121,30.0309907066515,27.9579219244144,1.97669306770799,0.338246153486848,0.126979528849217,13.1883941153289,12.2291758456743,8.90577312071192,7.97393435286495,9.11021671887389,8.1770648778184,6.51454028397542,5.59810566390986,3.56102221717478,2.66373363915171,3.21759767495873,2.32254410994461
"1949-04-01",21.2813976611605,11.0681627627256,5.6307934751843,2.18034966979152,3.45044380539278,0.725536131135583,29.3319612185979,54.4253768134245,24.0828429439989,30.3425338694256,27.9588908566037,1.98630602676833,0.326490536419603,0.123430348502902,13.6652883141381,11.5389649072627,9.73824354850636,7.66738793184014,9.90378463484845,7.83058096042213,7.50380168524958,5.46472663298982,4.7604578134441,2.76062726841384,4.41192148745506,2.41709507105645
