State,Year,EFW,GDP,Population,GDP Per Capita,Log GDP,GDP % Growth,Log Population,Population % Growth,Log GDP Per Capita,GDP Per Capita % Growth,T01,T09,T10,T11,T12,T13,T14,T15,T16,T19,T20,T21,T22,T23,T24,T25,T27,T28,T29,T40,T41,T50,T51,T53,T99,TotalTax,TotalTax/GDP
CO,2016,8.14,327757.3,5543.84,59.12098834021184,12.700028674451895,0.030245912346243742,8.62044268042442,0.01627761279869766,4.0795859940274735,0.013968299547545193,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT,2016,8.0,266747.3,3579.83,74.51395736669059,12.494057047275847,0.01653575627041981,8.18307059223373,-0.0024356945746450975,4.310986455042118,0.018971450845066684,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,2016,7.86,69284.2,949.99,72.93150454215308,11.145972164955365,-0.03214887182764947,6.856451458223395,0.008382491407910031,4.28952070673197,-0.0405313632355595,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,2016,8.23,941561.2,20627.24,45.646494635249304,13.755294627622101,0.047642480236977036,9.934367811366277,0.01998433558645374,3.8209268162558234,0.02765814465052241,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,2016,8.16,541292.2,10308.44,52.50961348176833,13.201714522926952,0.04833127523867908,9.24071825615424,0.012208943562736607,3.9609962667727117,0.036122331675942476,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,2016,7.98,85899.9,1428.88,60.116944739936166,11.360937943827315,0.038640438494615736,7.264646199596228,0.00412360150637614,4.096291744231087,0.03451683698824137,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,2016,8.19,69075.5,1684.04,41.01773117028099,11.142955388274286,0.04430371419361734,7.428950947489295,0.01890637576345444,3.714004440784991,0.02539733843016334,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,2016,8.03,803943.7,12821.71,62.70175351025721,13.597284520833625,0.010777022622288968,9.458895106915042,-0.0029492309342185052,4.138389413918584,0.013726253556507473,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,2016,8.15,337217.2,6637.9,50.801789722653254,12.728482512112636,0.023066815953519892,8.800550927387897,0.0039941665286225,3.9279315847247385,0.019072649424897836,,,,,,,,,,,,,,,,,,,,,,,,,,,
IA,2016,8.1,179939.8,3133.21,57.42985628157704,12.100377629488888,0.0026744664646738414,8.049813317113166,0.003411264947285275,4.050564312375721,-0.000736798482612322,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,2016,8.13,159232.8,2912.98,54.6631971383257,11.978122561321877,0.033313386355178665,7.976931891161749,0.0007761389197424862,4.001190670160128,0.03253724743543662,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,2016,7.94,195840.2,4440.31,44.10507374485115,12.185054299547406,0.015545539664428176,8.3984794728088,0.0025210173181697826,3.786574826738607,0.013024522346259726,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,2016,8.01,223409.5,4681.35,47.72330631121364,12.316761689332608,-0.03666056105562099,8.451341808853124,0.003070062903308468,3.865419880479484,-0.039730623958930344,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME,2016,8.09,59754.2,1332.35,44.84872593537734,10.997994760210357,0.03741507385025322,7.1946995793470085,0.0024422789197213746,3.8032951808633486,0.0349727949305314,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,2016,8.04,387620.2,6007.01,64.52797648081159,12.867781273223853,0.04444865503520212,8.700682399573264,0.0030811475965144552,4.16709887365059,0.041367507438689444,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,2016,8.02,519143.5,6827.28,76.03957945184612,13.159935617187072,0.031235360281588243,8.828681630199627,0.004374395955512256,4.331253986987445,0.026860964326075987,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,2016,8.11,488962.6,9954.12,49.12163003861717,13.100041282914477,0.03287459772598744,9.205741814800927,0.0019750013961807866,3.894299468113551,0.030899596329808876,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,2016,7.92,341696.3,5525.36,61.84145467444655,12.741677609832875,0.02558226279253084,8.61710368263428,0.007513641952074934,4.124573927198596,0.018068620840456795,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,2016,8.01,106492.9,2990.6,35.60920885441048,11.57583359524263,0.01005100929929803,8.003229315149744,0.000123728646515886,3.572604280092886,0.0099272806527817,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,2016,8.06,297752.6,6091.38,48.88097606782043,12.604018219337272,0.012893058986550798,8.714629936019039,0.002625180375684266,3.889388283318233,0.01026787861086742,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,2016,8.18,45680.3,1042.14,43.83317020745773,10.729422411733896,-0.012811541459669229,6.949031570293976,0.010271932449149368,3.780390841439919,-0.02308347390881993,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,2016,8.11,116879.2,1906.48,61.30628173387604,11.668896201774189,0.010452351107730351,7.553013888815109,0.00759242723254161,4.11588231295908,0.0028599238751887412,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,2016,8.16,150287.3,2919.56,51.476010083711245,11.920304074499612,0.04583752448316858,7.979188198976706,0.017633216561719678,3.941115875522907,0.028204307921450233,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,2016,8.27,78509.0,1343.69,58.4279111997559,11.270968546880257,0.03469290074737863,7.203174839716289,0.0046323143289566104,4.0677937071639665,0.03006058641842113,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJ,2016,8.0,581504.4,8873.58,65.53210767243885,13.273373817550235,0.021533380232238386,9.09083360154225,0.0003685775821438142,4.182540216007983,0.021164802650093684,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,2016,8.03,91240.2,2092.55,43.60239898688203,11.421250868416966,-0.0008961329943897312,7.646138696940757,0.001185859719806004,3.775112171476208,-0.002081992714195291,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,2016,7.85,1545987.7,19636.39,78.73074938927165,14.251173552082331,0.039830262082706014,9.885139756459623,-0.0010653105537468122,4.366033795622708,0.040895572636452826,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,2016,8.11,520356.6,10161.8,51.20712865830857,13.162269624756107,0.034305162753513585,9.226390870794875,0.012335408321220598,3.9358787539612305,0.021969754432292543,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,2016,8.04,50792.3,756.11,67.1758077528402,10.835500047274802,-0.08084399201178982,6.628186868240553,0.000754142859809015,4.20731317903425,-0.08159813487159795,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,2016,7.97,621542.6,11640.06,53.39685534267006,13.339959731429415,0.019858081187265952,9.362207875911318,0.0015252096680544724,3.977751855518097,0.018332871519210148,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,2016,8.14,177813.0,3928.14,45.26646198964396,12.088487715249624,-0.034966073850091206,8.275921310387073,0.004495673922990662,3.8125664048625514,-0.039461747773081424,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,2016,8.03,214617.5,4093.27,52.43179658317189,12.27661265291826,0.057038563464489656,8.317099440600623,0.01842550903446849,3.959513212317637,0.03861305443002028,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,2016,8.06,726884.5,12788.47,56.8390511140113,13.496522871817122,0.020988602499958375,9.45629926271048,-0.00010712201089901896,4.040223609106642,0.021095724510857394,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI,2016,7.9,57529.4,1057.82,54.38486699060332,10.96005140046174,0.016981723730246756,6.963965465618957,0.0008795532814946938,3.9960859348427826,0.016102170448751618,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,2016,8.19,213584.6,4963.03,43.03512168977419,12.271788286090759,0.04591105248201366,8.509771720300181,0.013595853626444665,3.762016565790578,0.03231519885556944,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD,2016,8.17,48731.3,863.69,56.42221167316977,10.794076813093039,0.02284822176767598,6.761213908124968,0.010510179094952221,4.032862904968071,0.012338042672724647,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,2016,8.16,334435.7,6651.28,50.281404481543404,12.72019991286762,0.03275568630047054,8.802564596330777,0.008444462079591375,3.9176353165368427,0.024311224220877836,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,2016,8.15,1567687.1,27914.06,56.161199768145515,14.265111906407599,0.002115412702567099,10.236885783525333,0.01608951879106968,4.028226122882266,-0.013974106088501692,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,2016,8.19,157442.7,3044.24,51.7182285233753,11.966816861529276,0.05566710668424513,8.021006559500387,0.020110600502775355,3.9458103020288875,0.03555650618146844,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT,2016,8.03,31430.4,624.37,50.33938209715393,10.35553085640487,0.0246960328517698,6.436743141362745,-0.0023036692905451517,3.918787715042125,0.026999702142314508,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,2016,8.14,496570.2,8417.65,58.991547522170684,13.115480142200875,0.02454386321701385,9.038085970894274,0.005999440096243092,4.077394171306601,0.01854442312077076,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,2016,8.11,493634.5,7299.96,67.62153491252006,13.109550643782338,0.04544623855134766,8.895624147669416,0.018341249259842485,4.213926496112922,0.0271049892915034,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,2016,8.01,70006.2,1832.44,38.20381567745738,11.15633908853785,-0.011499742201671381,7.513403691069246,-0.005925306459126034,3.6429353974686047,-0.005574435742544903,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI,2016,8.08,313440.2,5775.17,54.27376163818555,12.655363871258817,0.022394425813869745,8.661322972186165,0.0021216672747677023,3.994040899072653,0.020272758539101154,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY,2016,8.1,35704.0,585.24,61.007449935069374,10.483018006309106,-0.05865090745391477,6.372022019509962,-0.0019630777110695163,4.110995986799145,-0.056687829742843476,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,2017,8.16,210895.7,4877.99,43.23413947138064,12.259118977449148,0.03101726341484401,8.492488528753263,0.002292503371959853,3.766630448695885,0.028724760042884157,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,2017,8.07,51737.0,740.98,69.82239736565089,10.8539284718402,0.03905017277410927,6.607973634378529,-0.0021569746020908553,4.245954837461671,0.04120714737619924,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,2017,8.02,330146.6,7048.09,46.841995490976984,12.707292077220453,0.053153112806237246,8.860511937114508,0.014767799825067485,3.846780140105946,0.03838531298117065,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,2017,8.05,122978.5,3003.86,40.94015699799591,11.719764822327855,0.03127558302705147,8.007653407270704,0.004016230413855126,3.7121114150571515,0.027259352613197674,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2017,8.03,2831038.4,39337.79,71.96739827021294,14.856154128113666,0.0581530103722514,10.5799409134459,0.004805901896157039,4.276213214667765,0.053347108476093474,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,2017,8.15,348175.5,5617.42,61.98139003314689,12.760461941979715,0.06043326752782008,8.633627762747574,0.013185082323154518,4.12683417923214,0.04724818520466645,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT,2017,8.07,272569.9,3575.32,76.23650470447402,12.515650373952875,0.021593326677027846,8.181809961611794,-0.001260630621935377,4.33384041234108,0.022853957298961447,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,2017,7.95,69899.4,957.94,72.96845313902749,11.154812344494074,0.008840179538708526,6.864785145529323,0.008333687305928095,4.290027198964752,0.0005064922327813193,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,2017,8.27,990096.6,20977.09,47.19894894859106,13.805557793108143,0.05026316548604193,9.951186168802895,0.01681835743661786,3.8543716243052484,0.03344480804942496,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,2017,8.21,568398.9,10417.03,54.56439119403515,13.250578739946349,0.04886421701939625,9.251197245888145,0.010478989733904598,3.9993814940582038,0.038385227285492096,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,2017,8.02,89618.6,1425.76,62.85672202895299,11.403318166705063,0.0423802228777479,7.26246028386441,-0.0021859157318182554,4.140857882840653,0.044566138609565265,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,2017,8.22,73286.5,1719.74,42.61487201553723,11.202131696287685,0.05917630801339868,7.449928395590555,0.020977448101259455,3.7522033006971296,0.03819885991213878,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,2017,8.04,823776.2,12779.89,64.45878642147937,13.621654170059374,0.024369649225748802,9.455628120695735,-0.0032669862193070998,4.166026049363638,0.027636635445054125,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,2017,8.19,350436.3,6662.07,52.601713881721444,12.7669342285691,0.03845171645646417,8.80418552605357,0.003634598665673394,3.962748702515529,0.03481711779079033,,,,,,,,,,,,,,,,,,,,,,,,,,,
IA,2017,8.13,182151.3,3143.73,57.941139983395516,12.112592939386262,0.012215309897374738,8.053165271998788,0.0033519548856215664,4.059427667387475,0.00886335501175406,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,2017,8.17,163968.3,2910.89,56.329266993943435,12.00742839543997,0.029305834118092733,7.97621415532983,-0.0007177358319196969,4.031214240110141,0.030023569950013318,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,2017,7.98,200345.5,4455.59,44.96497657998155,12.20779865511826,0.02274435557085397,8.401914766601877,0.0034352937930766103,3.8058838885163833,0.01930906177777647,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,2017,8.07,235712.2,4673.67,50.43407001350117,12.370366848297454,0.053605158964845856,8.449699909268658,-0.0016418995844666995,3.9206669390287954,0.05524705854931122,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME,2017,8.13,61671.5,1335.74,46.17028763082636,11.029577190699307,0.0315824304889496,7.1972407243790135,0.0025411450320049767,3.832336466320293,0.029041285456944177,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,2017,8.08,399737.6,6028.19,66.31138036458705,12.898563610827972,0.030782337604119192,8.70420207882497,0.0035196792517062647,4.194361532003002,0.02726265835241204,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,2017,8.07,539973.4,6863.56,78.67249648870265,13.199275158067922,0.039339540880849455,8.833981536549038,0.005299906349410577,4.365293621518882,0.0340396345314371,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,2017,8.14,501914.9,9976.75,50.30845716290376,13.126185862391052,0.026144579476575558,9.208012664967004,0.0022708501660773095,3.9181731974240477,0.023873729310496472,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,2017,7.98,353416.4,5569.28,63.45818490002299,12.775402244129419,0.0337246342965436,8.625021060652205,0.007917378017925358,4.150381183477213,0.025807256278617352,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,2017,8.05,109431.1,2990.67,36.59083081717475,11.603050406450059,0.02721681120742936,8.003252721550057,2.340640031306407e-05,3.599797684900002,0.027193404807116295,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,2017,8.06,305471.4,6111.38,49.984029793598175,12.629611436190164,0.025593216852891842,8.717907885910417,0.00327794989137864,3.911703550279747,0.022315266961513647,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,2017,8.2,47946.9,1053.86,45.496460630444275,10.777849427543849,0.04842701580995268,6.960214892954499,0.011183322660523132,3.8176345345893505,0.03724369314943132,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,2017,8.14,120949.7,1917.0,63.093218570683355,11.703130035671311,0.03423383389712242,7.558516743045645,0.005502854230535981,4.144613292625666,0.028730979666585554,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,2017,8.19,158502.8,2972.1,53.330237878940814,11.97352753775858,0.053223463258968096,7.997024052647094,0.017835853670388424,3.976503485111485,0.035387609588577895,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,2017,8.29,80838.4,1350.4,59.86255924170615,11.300207379139602,0.029238832259345315,7.208156123841693,0.004981284125403995,4.092051255297909,0.02425754813394221,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJ,2017,8.05,590696.6,8888.15,66.4588918953888,13.28905779739591,0.01568397984567582,9.092474207864726,0.00164060632247498,4.196583589531185,0.01404337352320173,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,2017,8.04,94456.7,2092.84,45.13326389021616,11.455896807417451,0.034645939000485626,7.646277274230073,0.0001385772893156556,3.8096195331873783,0.034507361711170415,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,2017,7.92,1608890.2,19593.85,82.11199942839208,14.29105518250242,0.039881630420088854,9.882971020470569,-0.0021687359890538715,4.408084162031851,0.042050366409142725,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,2017,8.15,541040.7,10275.76,52.65213473261345,13.201249786052509,0.03898016129640247,9.23754300256583,0.011152131770955975,3.9637067834866793,0.027828029525448716,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,2017,8.15,52607.1,756.76,69.51622707331254,10.87060637060528,0.03510632333047781,6.629046162218218,0.0008592939776654873,4.241560208387062,0.03424702935281232,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,2017,8.01,642351.4,11665.71,55.06320661151358,13.372890784954539,0.03293105352512349,9.364409048441257,0.0022011725299382334,4.008481736513282,0.030729880995185255,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,2017,8.2,185485.6,3933.6,47.15415904006508,12.130732529984071,0.04224481473444719,8.27731031609773,0.0013890057106564768,3.8534222138863408,0.04085580902378938,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,2017,8.08,227042.2,4147.29,54.744712812463085,12.332891182269403,0.05627852935114319,8.330210387871318,0.01311094727069495,4.002680794398085,0.0431675820804478,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,2017,8.08,745140.8,12794.68,58.23833030603345,13.521328472793305,0.02480560097618323,9.456784738511699,0.0004854758012182714,4.064543734281607,0.024320125174964957,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI,2017,7.94,58117.2,1056.55,55.00657801334532,10.97021694033651,0.010165539874769536,6.962764162012936,-0.001201303606020332,4.007452778323574,0.011366843480791644,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,2017,8.22,223414.0,5027.1,44.44192476775874,12.31678183151403,0.04499354542327083,8.522598556074788,0.012826835774607304,3.794183275439241,0.03216670964866308,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD,2017,8.15,50342.9,873.73,57.61837180822451,10.82661287529382,0.03253606220078176,6.772771403443412,0.011557495318443856,4.05384147185041,0.02097856688233879,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,2017,8.19,346283.0,6714.75,51.57049778472765,12.75501163880148,0.03481172593386006,8.812061878182375,0.009497281851597705,3.942949760619106,0.025314444082263243,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,2017,8.2,1665428.0,28291.02,58.86772551855677,14.325592705420235,0.0604807990126357,10.250299718788803,0.013413935263470123,4.075292986631432,0.04706686374916558,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,2017,8.21,167613.4,3103.54,54.0071660104268,12.029415416101411,0.06259855457213526,8.040298674444728,0.019292114944340355,3.9891167416566837,0.043306439627796234,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT,2017,8.04,32040.7,625.13,51.254459072512915,10.374762248634026,0.019231392229155375,6.437959628107401,0.001216486744655576,3.9368026205266244,0.018014905484499355,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,2017,8.17,511876.3,8471.01,60.426832219534624,13.145838273268785,0.030358131067909966,9.044405024929024,0.006319054034749527,4.101433248339761,0.02403907703316044,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,2017,8.13,527707.5,7427.95,71.04349113820099,13.176297431913568,0.0667467881312298,8.913005191162918,0.017381043493502446,4.2632922407506495,0.04936574463772736,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,2017,7.93,72853.1,1818.68,40.0582290452416,11.19620036390948,0.039861275371629645,7.505866242206613,-0.007537448862632523,3.690334121702866,0.04739872423426128,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI,2017,8.13,320610.0,5793.15,55.3429481370239,12.677980710187052,0.02261683892823463,8.664431464080922,0.0031084918947570372,4.01354924610613,0.01950834703347759,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY,2017,8.19,37271.2,579.99,64.26179761720029,10.525976189432841,0.04295818312373534,6.36301086201252,-0.009011157497441857,4.16296532742032,0.05196934062117542,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,2018,8.11,221030.7,4891.63,45.18549031713356,12.306056884879379,0.0469379074302303,8.495280860259038,0.0027923315057751807,3.810776024620341,0.044145575924456004,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,2018,8.01,54292.9,736.62,73.70543835356087,10.902148742308382,0.04822027046818178,6.602072155420804,-0.005901478957724748,4.300076586887578,0.05412174942590742,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,2018,7.98,350718.3,7164.23,48.954081597045324,12.767738616118452,0.06044653889799889,8.87685586763454,0.01634393052003169,3.890882748483913,0.0441026083779672,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,2018,8.01,127761.3,3012.16,42.415177148624245,11.757918958165867,0.03815413583801153,8.010412708358855,0.002759301088151034,3.747506249807012,0.03539483474986049,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2018,7.97,2975083.0,39437.46,75.43799727467236,14.905782495732357,0.04962836761869127,10.58247140501998,0.002530491574079363,4.323311090712377,0.04709787604461191,,,,,,,,,,,,,,,,,,,,,,,,,,,
