ISO_Code,Year,Summary,Size of Government,Legal System & Property Rights,Sound Money,Freedom to trade internationally,Regulation
DZA,1990,3.6387467950038728,4.745958244566829,3.7589335859298894,4.504107719822602,1.5779571974031321,3.5538020035448827
ARG,1990,4.268452584369316,7.370803730618286,4.0377452263726,2.507417472142314,4.423701772490667,3.157137433826651
AUS,1990,7.919929843262837,6.709118389516784,8.398997009457842,9.150046025957941,7.64161569161772,7.693332049306758
AUT,1990,7.381615871037554,5.255070754979601,7.866364956638334,9.629998555518066,7.660685979756795,6.546834231576273
BHS,1990,7.287066902066873,9.558704543684673,5.891462710879842,7.017743026355845,5.299013066127135,8.45476307603509
BHR,1990,6.512490117262205,4.506595610102087,4.331422102566778,8.787661165379971,7.465846603653335,7.580257500366293
BGD,1990,4.438150473277119,6.958849539996348,2.186480814434397,6.95215604935375,0.2270978139701097,5.894986952552521
BRB,1990,6.2606335268971325,6.4536538532394125,5.234685511027201,6.66948284180915,6.029447541276332,6.893682956015411
BEL,1990,7.4561358677408975,5.754459985140004,6.557921644590013,9.739331683808402,9.166382550031166,6.024039440227718
BLZ,1990,6.295129723989987,5.781079501542328,5.699981086589408,7.012025296158893,4.5961889134202565,8.347059377459171
BOL,1990,5.589991284662435,6.834541952387924,3.3028320902522963,5.595155480277276,6.279540578220748,5.925458298322082
BWA,1990,5.70582765175519,5.17533503254099,4.370184432216354,5.841114690071149,6.4364053580073275,6.7404671852131015
BRA,1990,4.227458958599349,6.519865404391618,5.0115327466134945,0.009983732065585279,4.739059424566218,4.852358548856058
BGR,1990,4.366365835288373,4.884098875433426,5.3895197363607155,4.4417662047958935,2.5560285175775266,4.693174841430281
BDI,1990,5.144487867904631,7.252026755003566,3.1658210348488818,6.498653272715982,3.4133541062258304,5.42348180672868
CMR,1990,5.0152940508696,5.749372457594207,2.80500605033283,7.0071621846291725,4.472163705659578,5.045198242282896
CAN,1990,8.170805035359683,6.022386425577102,8.356386437988425,9.681189708585197,8.589142768161599,8.15288153774951
CAF,1990,4.670548864312308,5.244454637205027,2.2998765669786865,7.076572150536871,3.684064827028095,5.243425337835693
CHL,1990,6.825264396671919,7.351763093373819,5.794667337766876,7.654698089267403,6.7484881849208325,6.616116102100319
CHN,1990,4.119967305007515,4.602230541627647,4.620440459223006,6.729024916524442,1.9558674345538718,2.506434821989505
COL,1990,5.5090442886781785,7.419197931497751,4.570445780946665,4.8993886547359695,4.76290462876995,5.795832678670603
COD,1990,2.790381188640092,4.979497951192347,1.8070276499920093,0.00992063492063492,3.253006830271343,3.713964663748515
COG,1990,4.768016818532448,6.310375617317824,2.5281805413887053,5.960101706414522,3.9992303632901667,5.229152130635723
CRI,1990,6.999034426707374,7.791665549878784,6.060764101193829,8.405728114279658,5.659648005602804,7.232452020960917
CIV,1990,5.297717992877832,5.309865995314569,3.1587439664959143,6.903502893336086,5.3532319822137095,5.77167980043349
CYP,1990,6.174580777777577,5.732690849705296,5.38220940668849,7.026910629992763,6.2805692948606655,6.435123352978754
DNK,1990,7.630405286560531,4.364391263803708,8.7324135053522,9.45851461798488,8.268113096656995,7.352198751704068
DOM,1990,4.125789111960052,7.002420260389467,3.689545464065485,2.052446559141132,2.041238374175617,5.890180376997542
ECU,1990,5.237754870208561,8.176309394824196,4.440015636424545,3.9787314805030385,4.954668035857618,4.609554474827533
EGY,1990,4.403227949222981,4.514732402604072,3.161090546534563,8.157073514285877,0.9732590172228537,5.533555894068818
SLV,1990,4.962466502081259,7.2887397131484235,3.9276253458301813,5.25585467211678,3.7339569316841676,4.758672178811509
EST,1990,4.673995685404206,5.561390314749035,6.389196304275574,3.3687627277397474,3.426137660060827,4.058613928341326
FJI,1990,6.313233706852233,5.033320356757481,6.1049988747585715,6.53529784054518,6.439982399229889,7.641774965336809
FIN,1990,7.669749673065497,5.390120506487019,8.693232854413827,9.271658554978547,7.397782929693465,7.741222677014727
FRA,1990,7.077229761406575,5.317111163897305,6.652973866389303,9.687228586503547,7.466856169684245,6.281563483139399
GAB,1990,5.4827836912905665,6.169179633136909,3.9638091479146276,5.426647003011962,5.91459414442018,6.018182364788505
DEU,1990,7.8555869501098785,6.29207373537126,8.344924825294425,9.665114860400191,9.027145429539127,6.039101231789948
GHA,1990,4.651446917126387,4.971067099958918,3.9886296093158817,4.585821290146501,4.478274235461736,5.259433923693524
GRC,1990,6.078622680936053,6.391448096363985,5.793646591498612,6.89527654698043,6.26885740008273,5.053839583578631
GTM,1990,6.027788549085612,8.624384445452883,3.3637438645728763,6.835186252221245,5.824652593254951,5.531073024800645
HND,1990,5.705430146516645,6.404231735552589,3.286193681413345,8.38068279648291,5.192778022773216,5.241924592613761
HKG,1990,8.970110615995837,9.162145778346698,7.815314206410316,9.019597014916261,9.80433263918656,9.091772995965282
HUN,1990,5.451285637362411,5.122979190764969,6.314110066191935,5.756225911972885,4.319405658377084,5.575037266952665
ISL,1990,6.950449959928293,6.327177795532027,8.318555361531418,7.083713848424614,6.365543229436141,6.6992216612700215
IND,1990,5.183879902703727,5.331671945689072,4.468448911134358,6.625477433643377,3.7807016511063454,5.6582837779101
IDN,1990,6.154392537971696,7.935060633527912,2.701867023119928,8.753511048281847,6.302609577574491,5.033632129695458
IRN,1990,4.716615185298575,5.327981807797193,3.303898790131953,8.995250820784554,1.9970613762806,4.005231822226635
IRL,1990,7.111915596134271,5.814180484679551,7.698000680101863,6.799267594518025,7.4716858794162695,7.790882294590508
ISR,1990,5.020979229476409,5.364058372742456,5.369498749375841,3.9547317433587104,6.176349924093855,4.171026429347744
ITA,1990,6.833691312874568,5.212681166381417,6.740992021726172,9.280920571527236,7.297961323279724,5.6862100891491165
JAM,1990,5.730667293820487,7.571014284779766,5.051142426193096,4.960126219080619,3.942599494929369,7.424554988712426
JPN,1990,7.81069326911787,6.533700975090183,7.682116447544276,9.798779987672583,8.056301481870795,7.04861858642745
JOR,1990,5.372270691153152,5.399771751907423,3.5863132162856672,6.207903493635832,5.000117007470989,6.813257338147679
KEN,1990,5.197124756373928,4.917251341773607,4.056646790441686,6.663163856711546,3.7904358008742,6.800890387950668
KOR,1990,6.688998494701982,7.11104180169506,5.8008771097461915,6.589282584721514,8.086812709369841,6.003283086588116
KWT,1990,6.431626649425747,5.608598932361006,3.995314825146541,7.839038996897139,7.760742758496778,7.133817085076228
LUX,1990,7.823190541428679,5.714081634991258,7.77420788278149,9.527245494593213,9.126370555869538,7.004788842079896
MDG,1990,4.5178036959380234,5.76297586311917,3.2631912374596883,5.791535338697032,3.571045736287059,4.256022903734656
MWI,1990,5.342072076082184,5.03843839506494,4.448511542659886,5.577693617228143,5.769873938940912,5.731280983617711
MYS,1990,7.202978598013676,6.145157033296681,5.0691301407481495,9.003181286776272,8.92865293196748,7.015250046009456
MLI,1990,5.838502802704633,9.076437325296412,2.781401725596156,6.979998294657857,5.466705351267715,5.2201053641536275
MLT,1990,5.90574861762512,5.067502619948498,4.890339197202186,7.2739651480929695,6.439515870402449,5.962521483396659
MUS,1990,6.012979789902962,6.9637460337364345,5.167307587918164,6.2074453557474225,4.788466462325042,6.985902644585392
MEX,1990,5.7603979896991016,7.453474029932593,5.564066303344699,3.5982496719839614,7.057034287637373,5.051188649576792
MAR,1990,5.397885298911478,6.28372912829198,3.6900761263318644,6.503005423854024,5.517070261607983,5.083132083331687
NAM,1990,5.683702534187444,4.900419120942288,4.074457082249613,5.820668738881971,6.533012802471237,7.28837574273126
NPL,1990,4.993364469477039,4.464850064285594,4.335023984865279,6.263035049255497,4.1497617488889915,5.6993204603028245
NLD,1990,7.677747565632337,5.392386311756477,8.215373000885336,9.64334186605244,8.72061615385452,6.426388793059462
NZL,1990,7.989699722973165,5.847118846090506,8.624725350454524,8.638803432720769,8.488124111450785,8.37100388311657
NIC,1990,3.182937907172839,3.9368353030815935,3.81469482016319,0.009988469060223678,4.729954432070764,3.45738303599483
NER,1990,5.209529592237658,5.438840218634221,3.5688891361803443,7.081601198638385,5.514808478815545,4.456524397628392
NGA,1990,3.859071019701862,5.647797458057748,2.40745795221056,4.140104268978053,2.1474902403488607,5.152733182376955
NOR,1990,7.404600148099547,4.565960360200384,8.78596151361746,8.728527460400922,8.37183605112186,6.587653587861311
OMN,1990,6.332772446229542,4.780994747411261,3.835881052358516,7.671257652898632,7.523013023183819,7.871148935763967
PAK,1990,5.041072721545861,4.966431428980258,3.151562694395415,7.866450490128326,3.964119789882468,5.248380411626299
PAN,1990,7.05882931190132,6.462045777539401,4.863744206821614,9.793665798013842,7.185473670528362,7.043754243872375
PNG,1990,6.196488165709144,6.985128766369477,4.580517241389723,6.654209295361475,5.814630557676144,7.001821301387145
PRY,1990,5.414698962942246,8.691501427401738,3.1982290340191364,6.500334348211622,4.2770354209171035,4.601564649443839
PER,1990,4.275808430085087,7.245910007878838,4.4278060151139575,1.2585675646412913,3.548210980859623,5.2135538251749365
PHL,1990,5.889582029558121,7.990350399214587,3.591215544767565,5.766677679073572,5.292288990017411,6.663900295172709
POL,1990,3.8053464455631056,3.0321711413489894,5.585343261139639,2.506653266760992,5.198283603930503,2.412809954682574
PRT,1990,6.180372279520588,6.488880624977658,6.602264030983136,6.055586941581761,7.279098149874035,4.532812520439364
ROU,1990,4.407928502730569,3.353605801214274,5.021389304540107,7.158940672951627,3.102491462801447,3.790519459706235
RWA,1990,4.589238032466141,6.310847944669341,3.8441422260746414,6.060507401772945,1.7921287700264057,5.277839613089523
SEN,1990,5.3444603693999975,6.46474041277166,3.7234191945482573,6.927921569724185,4.679932586614429,4.89195851262087
SLE,1990,3.4119859604164273,6.7003304026561095,2.4908084002859328,0.06883358556300884,3.5381580771359094,4.238679836136928
SGP,1990,8.719074793860255,7.574861148440645,7.9944438227207995,9.336046655070993,9.983857787641329,8.672630082806261
ZAF,1990,5.783489626411801,6.8918323961005346,3.9427326030367995,5.808870541562056,6.696417880946632,5.78216773627074
ESP,1990,6.695049015580465,6.43835476555268,6.786488116536168,6.367891278565137,7.692529052208829,6.379446583748216
LKA,1990,5.637908123706175,7.751580744311795,5.121895066564693,5.497609898926205,3.1653534195619586,6.442683887574221
SWE,1990,7.234770063020592,4.106521773507228,8.207180863076509,8.030711081248626,9.115836832155082,6.748933844974602
CHE,1990,8.506578771387181,7.4498333829645444,8.851955067170474,9.715124606632058,9.109311178383098,7.357645789981558
SYR,1990,3.6747546104399844,4.778198665808271,2.8102940976091704,5.576773030980052,2.007653895549006,3.6505442810835516
TWN,1990,6.991616050785316,6.408466395506085,5.301299087344672,9.419753689602459,7.558078271290119,6.313078740275966
TZA,1990,4.374838286208933,4.926974320939358,5.394474706780907,4.586957094561218,1.9152936826549765,4.831928303297944
THA,1990,6.558115044408019,7.680194042209349,4.946757886650265,7.965517142013886,5.417188063967026,6.731637030672015
TTO,1990,5.510749587184591,6.7726996153153305,4.975426176880014,5.946682570915719,2.807832602111288,7.115110984921843
TUN,1990,5.814764782446518,5.635374122771995,4.306671979827889,6.983146192547745,5.751057576184474,6.478888682786453
TUR,1990,5.391146401400826,6.383346017959394,5.087589027789202,3.86637396733039,6.4241201165746595,5.164056714024721
UGA,1990,3.0461835423900623,4.68159329979104,3.089858910076553,0.2906875307600532,1.82934513527041,5.844988767844009
GBR,1990,8.383105059906178,6.5214948540585995,8.165334477281073,9.477429709629897,9.138999112132819,8.55866957408777
USA,1990,8.44087196675822,7.2634321937310204,8.352491088544939,9.675269248504494,8.512817375923758,8.37781967947342
URY,1990,6.246983568536418,7.0275547200857735,5.856239083306145,3.762517553999461,7.504508021377058,7.066532799671488
VEN,1990,5.585401078277069,7.132590263089212,4.90968406773623,4.73698748508908,6.439823048086852,4.7305535014064315
ZMB,1990,3.3522692534344656,4.835152684667636,4.474207969499633,0.5972610494611815,2.2090499900648415,4.849925099841166
ZWE,1990,4.791186337702561,5.636817222137996,4.574518842716391,5.658380259402725,4.289561071979054,4.0902174280958254
DZA,1985,3.5429903003985075,2.5773023223352665,3.5825703827172886,6.303967431566954,1.5118937990775059,3.4349128485339437
ARG,1985,3.2266920184217294,5.474525486030516,3.2802303972286984,2.507417472142314,1.6901391548857465,3.413557575852966
AUS,1985,7.703215345064104,6.2601691441144345,8.540617018868321,9.354899602917692,6.9673207174718765,7.414307154180166
AUT,1985,6.890163416241446,4.450428723863938,7.969986987800283,8.313120030128083,7.169925450798286,6.649391913441859
BHS,1985,7.145676051728261,9.509007148170944,5.770759665430766,6.47811434962369,5.557847028568856,8.254532342455988
BHR,1985,6.5420923450679425,4.57864402944443,4.346459105744326,8.607560613650044,7.544548373094931,7.771538681637539
BGD,1985,3.91889666514536,5.985359242995352,2.1707409521412235,6.096923653669849,0.006835720152946445,5.34733331148806
BRB,1985,6.088970994708016,5.656516049967133,5.162664731128022,6.671487453254623,6.005024901461406,6.962018374994032
BEL,1985,7.11809861985109,4.938112084607269,6.71765110727605,9.582870665327668,8.46841701688956,5.833296597548244
BOL,1985,3.9718359127864673,7.627024365535846,3.4368621554517906,0.009989281810999968,4.514231124131586,4.2274954494687345
BWA,1985,5.22228293550475,4.071558495549933,4.4653236250415596,5.462613706004688,5.12770863729812,7.01643309307324
BRA,1985,3.108716892272121,5.825089755826677,3.911198897142439,0.009983732065585279,1.049897777065805,4.437770931275848
BGR,1985,4.71527634724064,4.523885954869425,5.6998264709636945,8.272108303946956,1.793590036524936,4.349417886221529
BDI,1985,4.988888990992581,7.828271392495023,3.151981649240071,6.2723013768026386,2.2017109893171494,5.567368858481246
CMR,1985,4.808671449522913,5.3453161095076265,2.3674806002034665,6.667371883464953,4.849018047489765,4.734350664089824
CAN,1985,7.975331230686007,5.526013562524708,8.695016056277852,8.93360717257475,8.503323717992174,8.159282442159295
CAF,1985,4.12475675564746,5.151961474318935,2.218649289229078,4.529302004861036,3.845899436215528,4.714857558643545
CHL,1985,5.694635492056054,6.510594176462994,4.118066422710044,7.061502629321137,4.695092693934335,6.112350436451818
CHN,1985,4.47426424769858,4.84799292751136,5.060926585042845,6.189780016191198,3.3308859506216577,2.4888073092606513
COL,1985,5.672033764674575,5.814315634846637,5.176388824251758,6.687246065042918,4.745527738323651,5.899279845556666
COD,1985,3.3504224835432086,5.3751805042158205,1.724306997538904,1.4868623525234883,3.9832480641182606,3.812861870693014
CRI,1985,5.564569324122232,6.105296795115075,6.159990569847015,5.4172183122158595,3.0635632532229486,7.039648148604383
CIV,1985,5.592600568297136,5.632475590312018,3.4234785944682606,6.628007714813341,6.38248970398976,5.976934336793733
CYP,1985,5.956654397385427,5.781207038298872,4.536251330707509,6.840089784601261,6.5134787236697615,6.25641978622316
DNK,1985,6.859247305471967,4.194195568513834,8.982364957469402,6.509307913654209,7.520199127510624,7.186145469167037
DOM,1985,4.851622381656728,6.935515161422152,3.775339911824766,3.820889156466894,4.1370553145056626,5.576791530122108
ECU,1985,4.704456192514598,6.16051428762696,5.037499279839792,6.889845440630828,2.0818882056686974,3.668623170887914
EGY,1985,4.142510504861095,3.8409425834472004,3.2883281541863867,8.848127200277963,0.35447552607480176,5.03432681552725
SLV,1985,4.34704250674441,6.525637072841064,3.8035522106412687,5.488409252815598,1.7420213988519122,4.694770401789886
FJI,1985,6.7954167430771815,5.631948073233293,6.961143037491444,6.669640660923848,6.805695569385702,8.132237355868192
FIN,1985,7.324356972556587,5.2131588068611725,8.390629203370576,7.94320021861862,7.440701359438744,7.799119507306726
FRA,1985,5.976541913111419,4.227447337167947,6.06793470072976,6.693354524197837,6.655983782800496,6.231242965747075
GAB,1985,5.071335700495638,4.747019019303572,3.525999825158061,6.202934548177279,5.762202801950897,5.432747597602968
DEU,1985,7.696687593344065,5.512213410248708,8.525712915793333,9.47061119943875,9.024045803089702,6.00243113120137
GHA,1985,3.210009520830078,5.118394266663,3.009258439489875,2.3842003606080984,0.6985832503576326,4.797713876856032
GRC,1985,5.4214742829970195,5.490593818610286,5.412951412196702,6.965009471295082,4.897966531250887,4.370176497094642
GTM,1985,4.973167438571435,7.985444398243489,2.653573245538578,8.02239846218135,1.4028404024066266,5.499690268222617
HKG,1985,9.094551456911386,9.200581627751983,8.100654557253105,9.327259219976808,9.782469928429093,9.091772995965282
HUN,1985,4.7121282628047965,3.376929117099923,5.781099140300222,6.81997101525184,2.6770640368362764,4.661333159969509
ISL,1985,5.649132042902531,5.700742370583792,8.326082926909818,2.848856768427221,5.198710839887572,6.323500087181943
IND,1985,4.957149568987063,4.454715148428519,4.599468691210178,6.608540545064055,3.4392762115874085,5.597501821910978
IDN,1985,6.054483568199428,7.640048323665263,3.077212518430168,9.26897990262099,6.044220568011818,4.222702866041933
IRN,1985,4.172390356225662,4.891264946513097,2.962829820273039,8.087386167912388,1.3111723370118515,3.6431839302623725
IRL,1985,6.806978689522705,5.008159128400063,7.5675722222606145,6.656532121515303,7.336569308673906,7.491389022519862
ISR,1985,4.228193035348554,4.343074037296046,6.225682347729447,1.2584438559741846,5.5963342563392,3.5599796124606664
ITA,1985,5.929978791558318,4.649939162989351,6.8157598443488965,6.288402799756224,7.203800427326375,4.729414449019607
JAM,1985,5.263441507801844,6.371545056521358,5.3095114314272,4.106751141364033,4.4256639239854385,5.994622210677129
JPN,1985,7.377811473480013,5.852203218886502,7.8370456854722885,8.53988445472741,7.640653022154686,7.036238169223564
JOR,1985,5.682401773882663,4.733716648320882,3.589976215728331,7.746235344903649,5.649507022951052,6.8140815812514015
KEN,1985,5.096405284351176,4.254598601584131,3.976267066571101,6.841032435119231,4.044307395498544,6.527265004336531
KOR,1985,5.787571438754395,6.872064902102891,4.052525654961612,6.412886988768857,5.953462279817983,5.645672311666002
LUX,1985,7.832492789397085,5.809136647715576,7.688654640799329,9.5780243502063,9.12325114016171,7.004788842079896
MDG,1985,4.295450941328099,5.347266423008409,3.0871611947385196,5.994193618019713,2.871904770030878,4.3182802867213494
MWI,1985,5.13933689292916,4.237857698536361,4.757850192003909,6.533642335542163,4.152642616035153,5.721536345844839
MYS,1985,6.995399964065156,5.588323795529373,5.62535707798444,8.384482252319641,8.611673333905845,6.977504377985303
MLI,1985,5.489190669209484,8.393789347558284,2.6275293225025957,6.387830722764395,5.297968904260191,5.0039953579356595
MLT,1985,5.522127339899044,4.070349742842545,4.688151728364437,7.009770418471799,6.179933559501476,5.701098278556413
MUS,1985,6.118808234205253,7.239721395770559,4.78978192499245,6.8159977466313135,4.789533033622012,7.094405308797284
MEX,1985,4.625922324495203,6.014581846611155,5.44646784840052,3.67866362695636,3.996851917636592,3.983028498046732
MAR,1985,5.272109330781502,5.55854970092413,3.3214386832272464,6.814384469303586,5.95110725117941,4.864845602450873
NPL,1985,4.972773275788475,5.263337206953669,3.5752515713833177,6.276697091813507,4.6047321868517015,5.032359680362875
NLD,1985,7.343505033965885,4.519989850081534,8.005072999215292,9.443752297755896,8.727851464163514,6.0496346612165794
NZL,1985,6.64664590451019,4.481989796109216,8.611389820781465,6.174811387423005,7.139219108278264,6.835596894975509
NIC,1985,2.3493113124370955,3.4872705726817164,3.7247267394458836,0.009988469060223678,0.8112552659603589,3.8673136646410926
NER,1985,5.856867588906243,8.941366442745435,3.6438201438266566,6.527273195165836,5.813332311568312,4.861473361751156
NGA,1985,4.192934670261311,6.232171607073652,2.617153725306499,6.322437487159226,1.0989705595712884,5.762271202889372
NOR,1985,6.980325651209805,4.920833437117949,8.977330800458367,6.450736751375479,7.878256512218473,6.748017412103219
OMN,1985,6.593297894966835,4.770116531915166,3.589682087083371,9.44610367756009,7.443917078663553,7.714887605197984
PAK,1985,5.072777581429797,4.8538609256452085,3.7280104530484706,6.774610538382807,4.883094559923606,5.402396720500641
PAN,1985,6.461908175458657,5.773648816537531,3.737561852664005,9.684695832447245,6.789579804383547,6.311343641603634
PNG,1985,6.226422891147353,6.334914070647725,5.009668150616474,6.5694569435285155,6.144154595780055,7.006014209294926
PER,1985,3.075581502341904,4.916797094661147,4.7525802196929865,0.009988631465407074,1.2071742174754327,5.5217793035548945
PHL,1985,5.0467448106684785,6.526233635950862,2.81569393493652,4.59320540058744,5.64566726155514,5.456427916451879
POL,1985,3.4327950452981857,3.512053541998146,4.300041423740989,4.437575215479071,2.00314558531275,2.2509807189889033
PRT,1985,5.587600724409337,5.226293853378371,5.784409605247087,5.6145327206515265,6.496982555044851,4.951380727859393
SEN,1985,5.254385194634829,5.97761155439293,3.6349163618434233,6.765649014167257,5.140770175438563,4.69504634755806
SLE,1985,3.204299858478036,7.412228486842581,2.8771284900035936,0.43128586422911414,1.0919183278499145,3.90894271553671
SGP,1985,8.10460779745212,6.1432899575338045,7.73042811698289,8.2872129133774,9.969409368267028,8.491464709585399
ZAF,1985,5.4012763989271955,6.418702702036278,4.023441360646954,5.633184835529879,5.388101786622949,5.693520749692313
ESP,1985,6.382478956118124,5.909907812720454,6.483261116512552,6.6103678863601605,7.0607110163297975,6.047218960423441
LKA,1985,5.705718015228413,7.642050554279385,4.787938902801365,6.292529762234328,3.1623201050282894,6.49313258351351
SWE,1985,7.123930967347574,4.186413496714468,8.515629292822796,8.101163724064357,8.264876578219642,6.590224534868507
CHE,1985,8.536851293705285,7.4609498968968975,9.064018579355816,9.65941791193311,9.098825036817102,7.334437241979106
SYR,1985,3.2519952304778625,2.582482275980454,2.3780709230231576,6.097239859963669,1.5617203297602378,3.6785430163465027
TWN,1985,6.5002579681532575,5.923581694550908,5.0568153253445285,9.328437924587764,6.257351019072042,6.010559370823404
TZA,1985,4.023647139380234,3.6369108045692142,5.601213256897471,4.926509764308838,1.9757172008319537,3.7058106992122792
THA,1985,5.943942365645999,5.947610418420259,4.584272507951505,7.017914203659713,5.415092303297996,6.849496832835649
TTO,1985,5.243792859777726,4.761272232173784,5.279667894878962,6.159926333373268,2.6298863824419305,7.387865190731372
TUN,1985,5.606703519044477,4.829373406879178,6.035108205265152,6.503189792657412,4.661687378083637,6.314048403134219
TUR,1985,4.866165852949809,5.649091803260502,4.922136797288803,2.6862665687616136,5.761105396140465,5.357891670680502
UGA,1985,2.8389601721594455,4.058410830475324,2.7477567812884827,0.009989262225431388,2.6324818614709207,5.006047626856828
GBR,1985,8.108570625195801,5.712334643710944,8.033262580930518,9.347938930516513,9.135857483012114,8.245657469058289
USA,1985,8.285279856771893,6.58376580153305,8.728427092224525,9.360413054354897,8.480283020730928,8.237147689775519
URY,1985,5.959985854821116,6.391695690314251,5.4725357293065064,3.7130063979601435,7.4675636953101625,6.761210417121189
VEN,1985,5.758145441522752,6.933258161743396,5.021852572337257,8.332834561889287,3.74546167899144,5.0268957877686775
ZMB,1985,3.8081018997938263,4.593350364033951,4.308899353288869,3.3335220666339764,2.4806871833712574,4.640183999815342
ZWE,1985,4.634852042614377,5.3738481084431164,4.736138074625427,6.298641752258008,2.795490349822947,4.270517332272142
DZA,1980,3.95793511035509,4.3108759968501875,3.5763716316739003,5.23262802329417,2.043315169579265,4.352975821591387
ARG,1980,4.093289303369279,6.331276079934398,3.5617618081591265,2.507417472142314,4.554032483171031,3.5311361363602543
AUS,1980,7.2725400271697955,6.340302853938176,8.037312977241355,8.999026072633965,5.826013497840539,7.335059660848307
AUT,1980,6.841157986538449,4.446810129985936,7.969385084667371,8.40267023718704,7.1105014201519525,6.305372430032029
BHS,1980,7.028881940927353,9.476643391584744,6.090913808657537,6.254492554110856,5.05669176219272,7.930672801928282
BHR,1980,6.601296800679417,5.198565529993543,4.341189127995184,8.103113809670322,7.503229944138093,7.881062583817046
BGD,1980,3.507412515305097,5.335890928511801,2.197475670613884,4.648032902300877,0.12835963398310546,5.10741162871632
BRB,1980,5.893184146003578,6.052816330470607,5.6616764828492,5.063656324779854,5.931756982016632,6.6012380332438765
BEL,1980,7.175735045922758,4.703070999191815,6.9904099045388755,9.580109582504134,8.427547127847465,6.078686379663738
BOL,1980,4.465845354675332,6.087233803689927,2.486944445454791,5.388590837932793,4.654293896787962,3.696272008762593
BWA,1980,5.46405529362997,5.734304484196559,4.380213601263702,5.489508714661906,5.179011495678321,6.6048097866863476
BRA,1980,3.610691008021443,6.322416606430173,3.7019387327833124,1.6647773059045072,1.2660150634111746,4.793146184356581
BDI,1980,4.445544645438933,7.480701089972798,3.1571890494662758,5.560430446309197,0.6984849163399425,5.230236788676474
CMR,1980,4.717770287906222,6.61512702645309,2.484721982315896,5.657927198214359,3.907050111504305,4.7757970078489
CAN,1980,8.023902066439273,5.76898159974564,8.647246229798506,9.09124699323429,8.409232952143768,8.187084130372753
CHL,1980,5.220979609919065,6.844608427823732,3.8671357129153363,2.319506636193257,7.245827064217195,6.235463758490304
CHN,1980,4.097382378022026,4.178956313028645,5.265834145397643,6.182386597167045,2.17162436844462,2.4888073092606513
COL,1980,5.260703071816494,5.818078497557211,5.653791022188416,4.8622212486841,4.173916070570843,5.899279845556666
COD,1980,2.6233513287567063,5.343755274881765,1.725375238413247,1.0984544170946482,1.5468436680702216,3.7186186499576674
CRI,1980,5.7720617395979765,6.460142490792094,6.144148987679474,8.041691516891314,1.660887195735602,6.801019815843827
CIV,1980,4.982498688119265,4.324159621478357,3.2915836085748857,5.00598729136356,5.993666884651101,6.324169110343175
CYP,1980,5.645330996825212,5.9786119849366015,4.52299496706217,5.690728393981399,6.357790602808067,5.852044255942664
DNK,1980,6.738556737047241,3.3366708094197364,9.091198106045184,6.684249739693598,7.341666490881487,7.35782892599282
DOM,1980,5.157236389950065,7.098707611319448,3.817480833266844,7.341011473258155,2.1126866789595957,5.680540913874556
ECU,1980,5.608084411670866,6.586207672133756,5.089256289414982,8.145581375626177,3.8768588453267543,4.173608863363758
EGY,1980,4.216483906733614,3.3824895909107346,3.2767536932413868,7.701781275160006,1.8838825531392855,4.6958762232187485
SLV,1980,4.427172322536934,5.723537821150105,3.796357669963951,5.633683071539305,2.1372626476015526,5.346004804021564
FJI,1980,6.380515060744086,4.898542020423348,6.951783920502132,6.020489838916697,6.575586106973583,7.806984188730536
FIN,1980,7.2234705128795,5.4052167207374335,8.208469268477147,7.786287596120054,7.2292495836205335,7.607937363785463
FRA,1980,6.1789731714587415,5.065391700813407,6.4118423914506755,6.404525199441478,6.667372748596582,6.3333824564998356
GAB,1980,4.565214373100864,5.265188762181133,3.4908256676152667,4.092560564093036,5.121534598138124,5.175554948647212
DEU,1980,7.627437190833258,5.609485784517161,8.4755879010843,9.431122402120028,8.673788014304792,6.002813967051515
GHA,1980,3.098971455644132,4.913716648990222,3.7188659123720087,1.608321805528968,0.6985832503576326,4.574458450727839
GRC,1980,5.872409762112083,7.30968184481693,4.95678394836586,7.117743011558129,5.711450910280137,4.435987822074948
GTM,1980,5.97941143392441,7.843505094872955,2.504575750026107,8.95141807268125,4.451442022460017,6.490190555511532
HKG,1980,9.033032506808267,9.510034087695686,8.262504225990533,8.509656899061037,9.793401283807826,9.091772995965282
HUN,1980,4.509766926365327,3.321369172532047,5.572225945964025,6.4824426159319595,2.3703048259162967,4.566190142814803
ISL,1980,5.619555435348069,5.692026645112964,8.514640687934703,2.6290858757434417,5.087515590170707,6.31587160028547
IND,1980,5.048948635079417,5.0261673391751325,4.256933779443872,6.287106088902866,4.207483450505017,5.583184042301374
IDN,1980,5.07892724574869,6.491625973541938,2.678928905799822,6.543217584581496,5.493896173958306,4.111707981181215
IRN,1980,3.800876146424747,4.005848082762683,2.5420080365211857,6.895876232954749,1.4193321500322087,4.264784646457362
IRL,1980,6.630936137207462,5.6500025670174185,7.256831998950543,5.938341435272201,7.436533600849149,6.9243267725111535
ISR,1980,4.298163132860233,3.4649050312527048,6.02829872568247,2.039552165283183,5.894472538035903,3.6985060075715896
ITA,1980,5.708485525999264,5.351969211886918,6.961845794702995,5.549581531551283,6.523037007978339,4.458373785877741
JAM,1980,4.684070147801268,3.6344210562026795,5.308518757729664,5.194152556664008,2.7768722516786664,6.013438203173953
