DATE,1 M (%),3 M (%),6 M (%),1 Y (%),2 Y (%),3 Y (%),5 Y (%),7 Y (%),10 Y (%),20 Y (%),30 Y (%),Federal Funds Target (Pre-Crisis),Federal Funds (Upper) Target,Effective Federal Funds Rate,Interest on Excess Reserves
2016-08-31,0.2608695652173913,0.2995652173913043,0.44608695652173913,0.5682608695652174,0.7373913043478261,0.8539130434782609,1.1330434782608696,1.3982608695652172,1.556521739130435,1.8895652173913045,2.261739130434783,,0.5,0.3967741935483871,0.5
2016-09-30,0.19142857142857145,0.29428571428571426,0.4671428571428572,0.5933333333333333,0.7709523809523811,0.8976190476190476,1.178095238095238,1.4614285714285713,1.6304761904761906,2.0152380952380953,2.3504761904761904,,0.5,0.39633333333333337,0.5
2016-10-31,0.244,0.3315,0.477,0.6595000000000001,0.843,0.9890000000000001,1.272,1.564,1.7645,2.1704999999999997,2.5004999999999997,,0.5,0.3964516129032258,0.5
2016-11-30,0.3,0.4525,0.5835,0.736,0.9795,1.2195,1.596,1.932,2.1420000000000003,2.537,2.862,,0.5,0.4066666666666666,0.5
2016-12-31,0.42333333333333334,0.5119047619047619,0.6380952380952382,0.8661904761904763,1.1966666666666665,1.4947619047619047,1.9590476190476191,2.2923809523809524,2.491904761904762,2.835238095238095,3.1133333333333333,,0.6451612903225806,0.54,0.6370967741935484
2017-01-31,0.496,0.519,0.617,0.8254999999999999,1.2065,1.4789999999999999,1.9164999999999999,2.2335000000000003,2.4325,2.7475,3.019,,0.75,0.6496774193548387,0.75
2017-02-28,0.48210526315789476,0.5263157894736842,0.6531578947368422,0.8205263157894737,1.2010526315789474,1.4721052631578946,1.9015789473684213,2.223157894736842,2.4189473684210525,2.7636842105263155,3.0321052631578946,,0.75,0.6567857142857143,0.75
2017-03-31,0.662608695652174,0.7478260869565218,0.8856521739130435,1.0104347826086957,1.3130434782608695,1.5856521739130434,2.013478260869565,2.301304347826087,2.4817391304347827,2.8317391304347823,3.0813043478260873,,0.8790322580645161,0.7861290322580645,0.8790322580645161
2017-04-30,0.7457894736842106,0.8084210526315789,0.9489473684210527,1.0421052631578949,1.2410526315789472,1.4421052631578946,1.8242105263157897,2.1042105263157893,2.2973684210526315,2.6673684210526316,2.9415789473684213,,1.0,0.896,1.0
2017-05-31,0.7281818181818182,0.9031818181818182,1.035,1.1227272727272728,1.3018181818181818,1.4836363636363636,1.836818181818182,2.110909090909091,2.3036363636363637,2.695909090909091,2.959090909090909,,1.0,0.9074193548387097,1.0
2017-06-30,0.8413636363636364,0.9990909090909091,1.1095454545454546,1.200909090909091,1.3422727272727273,1.4863636363636366,1.7740909090909092,2.006818181818182,2.186818181818182,2.5399999999999996,2.7963636363636364,,1.1333333333333333,1.04,1.1333333333333333
2017-07-31,0.9720000000000001,1.0865,1.1285,1.2235,1.3725,1.544,1.8719999999999999,2.133,2.318,2.6505,2.884,,1.25,1.1506451612903223,1.25
2017-08-31,0.9795652173913044,1.0321739130434784,1.1291304347826085,1.2291304347826086,1.335217391304348,1.4782608695652173,1.7765217391304347,2.0278260869565217,2.2091304347826086,2.552173913043478,2.7952173913043477,,1.25,1.1570967741935483,1.25
2017-09-30,0.994,1.0465,1.1709999999999998,1.28,1.3845,1.5130000000000001,1.7975,2.032,2.202,2.5300000000000002,2.7765,,1.25,1.153333333333333,1.25
2017-10-31,0.9957142857142858,1.0933333333333333,1.2495238095238095,1.3976190476190475,1.5495238095238095,1.6828571428571426,1.980952380952381,2.1976190476190474,2.3600000000000003,2.6490476190476193,2.878095238095238,,1.25,1.1538709677419354,1.25
2017-11-30,1.09,1.2504761904761905,1.3895238095238096,1.5599999999999998,1.6966666666666668,1.8076190476190477,2.05,2.230952380952381,2.3533333333333335,2.6023809523809525,2.801904761904762,,1.25,1.157,1.25
2017-12-31,1.204,1.3415000000000001,1.4949999999999999,1.7005,1.844,1.955,2.182,2.319,2.4025,2.597,2.768,,1.3951612903225807,1.3016129032258066,1.3951612903225807
2018-01-31,1.3,1.4323809523809523,1.62,1.802857142857143,2.031904761904762,2.1466666666666665,2.381904761904762,2.5104761904761905,2.583809523809524,2.7342857142857144,2.8776190476190475,,1.5,1.414516129032258,1.5
2018-02-28,1.3805263157894736,1.5878947368421052,1.7857894736842106,1.963684210526316,2.1752631578947366,2.356315789473684,2.599473684210526,2.7778947368421054,2.8589473684210525,3.0168421052631578,3.1310526315789473,,1.5,1.4175,1.5
2018-03-31,1.6366666666666665,1.7266666666666666,1.917142857142857,2.0628571428571427,2.275714285714286,2.421904761904762,2.6295238095238096,2.7723809523809524,2.8423809523809522,2.973333333333333,3.0914285714285716,,1.5806451612903225,1.5061290322580645,1.5806451612903225
2018-04-30,1.6604761904761904,1.788095238095238,1.9780952380952381,2.1538095238095236,2.3842857142857143,2.5223809523809524,2.701904761904762,2.8152380952380955,2.869047619047619,2.9595238095238097,3.0719047619047624,,1.75,1.6923333333333332,1.75
2018-05-31,1.7068181818181818,1.8995454545454544,2.0731818181818182,2.2736363636363635,2.5118181818181817,2.6572727272727272,2.816818181818182,2.933636363636364,2.977727272727273,3.0518181818181818,3.1318181818181823,,1.75,1.7,1.75
2018-06-30,1.8052380952380953,1.9352380952380952,2.113809523809524,2.328095238095238,2.5333333333333337,2.645238095238095,2.775714285714286,2.8704761904761904,2.9123809523809525,2.9776190476190476,3.05,,1.8916666666666666,1.8196666666666665,1.8633333333333333
2018-07-31,1.8933333333333333,1.9947619047619047,2.1680952380952383,2.3876190476190478,2.606666666666667,2.6957142857142857,2.7776190476190474,2.8528571428571428,2.889047619047619,2.944761904761905,3.006666666666667,,2.0,1.91,1.95
2018-08-31,1.9408695652173913,2.072608695652174,2.2443478260869565,2.4456521739130435,2.6356521739130434,2.7095652173913045,2.767826086956522,2.842608695652174,2.889130434782609,2.970434782608696,3.0417391304347823,,2.0,1.9148387096774193,1.95
2018-09-30,2.036842105263158,2.165263157894737,2.341578947368421,2.557894736842105,2.7678947368421056,2.837368421052632,2.8936842105263154,2.9626315789473683,3.004210526315789,3.084736842105263,3.1510526315789473,,2.033333333333333,1.9546666666666668,1.9833333333333334
2018-10-31,2.173636363636364,2.2931818181818184,2.455909090909091,2.651818181818182,2.860909090909091,2.935909090909091,3.0004545454545455,3.088636363636364,3.152272727272727,3.266363636363636,3.3395454545454544,,2.25,2.187741935483871,2.2
2018-11-30,2.2405,2.374,2.517,2.6985,2.859,2.9074999999999998,2.947,3.035,3.117,3.268,3.3609999999999998,,2.25,2.197666666666667,2.2
2018-12-31,2.365789473684211,2.4121052631578945,2.5421052631578944,2.655263157894737,2.6763157894736844,2.671578947368421,2.681578947368421,2.7531578947368422,2.8326315789473684,2.9763157894736842,3.0957894736842104,,2.346774193548387,2.274193548387097,2.27741935483871
2019-01-31,2.40047619047619,2.4238095238095236,2.506666666666667,2.5795238095238098,2.543333333333333,2.520952380952381,2.536190476190476,2.609047619047619,2.713809523809524,2.8904761904761904,3.0352380952380953,,2.5,2.4,2.4
2019-02-28,2.4252631578947366,2.437894736842105,2.5026315789473683,2.5494736842105263,2.504210526315789,2.481578947368421,2.4878947368421054,2.5747368421052634,2.6763157894736844,2.87,3.0236842105263158,,2.5,2.4,2.4
2019-03-31,2.454285714285714,2.453809523809524,2.505714285714286,2.4909523809523813,2.4095238095238094,2.366190476190476,2.3728571428571428,2.4695238095238095,2.570952380952381,2.7985714285714285,2.9776190476190476,,2.5,2.4051612903225807,2.4
2019-04-30,2.4257142857142857,2.432857142857143,2.4628571428571426,2.4247619047619047,2.344761904761905,2.3085714285714283,2.3333333333333335,2.4266666666666667,2.532380952380952,2.7576190476190474,2.9404761904761907,,2.5,2.423666666666667,2.4
2019-05-31,2.3963636363636365,2.4031818181818183,2.423636363636364,2.3404545454545453,2.2063636363636365,2.1627272727272726,2.187727272727273,2.286363636363636,2.395,2.6345454545454547,2.817727272727273,,2.5,2.390967741935484,2.351612903225807
2019-06-30,2.222,2.2195,2.1665,1.9949999999999999,1.814,1.775,1.825,1.9454999999999998,2.074,2.3645,2.5745,,2.5,2.377666666666667,2.35
2019-07-31,2.153181818181818,2.145,2.0827272727272725,1.9622727272727274,1.8350000000000002,1.7986363636363636,1.8281818181818181,1.9309090909090907,2.059090909090909,2.355909090909091,2.5727272727272728,,2.5,2.4029032258064515,2.35
2019-08-31,2.0677272727272724,1.9904545454545455,1.9281818181818182,1.7722727272727274,1.5713636363636363,1.5068181818181818,1.4868181818181818,1.5536363636363637,1.6263636363636365,1.913181818181818,2.119090909090909,,2.25,2.1258064516129034,2.1
2019-09-30,1.986,1.9344999999999999,1.8935,1.796,1.6480000000000001,1.5885,1.565,1.638,1.6995,1.97,2.1580000000000004,,2.15,2.043,1.9800000000000002
2019-10-31,1.7254545454545456,1.6786363636363637,1.6649999999999998,1.6081818181818184,1.5513636363636365,1.528181818181818,1.525,1.615,1.7068181818181818,2.0036363636363634,2.1904545454545454,,1.9919354838709677,1.8296774193548386,1.7919354838709678
2019-11-30,1.5836842105263158,1.572105263157895,1.5889473684210527,1.5678947368421055,1.6126315789473684,1.612105263157895,1.6394736842105262,1.7357894736842103,1.8121052631578947,2.126315789473684,2.2805263157894737,,1.75,1.5533333333333335,1.55
2019-12-31,1.5514285714285714,1.5652380952380955,1.581904761904762,1.549047619047619,1.6133333333333335,1.6338095238095238,1.6823809523809523,1.7947619047619046,1.8628571428571428,2.1604761904761904,2.2976190476190474,,1.75,1.550967741935484,1.55
2020-01-31,1.5333333333333334,1.5523809523809524,1.5633333333333332,1.5328571428571427,1.5190476190476192,1.5180952380952382,1.5623809523809524,1.6695238095238096,1.7576190476190479,2.067142857142857,2.216190476190476,,1.75,1.5506451612903225,1.553225806451613
2020-02-29,1.5763157894736843,1.5447368421052632,1.5094736842105263,1.4057894736842105,1.3310526315789473,1.3068421052631578,1.3236842105263158,1.423157894736842,1.5042105263157897,1.8068421052631578,1.9705263157894735,,1.75,1.5831034482758621,1.6
2020-03-31,0.3704545454545455,0.29545454545454547,0.2972727272727273,0.3318181818181818,0.4481818181818182,0.5036363636363637,0.5918181818181818,0.7804545454545455,0.87,1.2572727272727273,1.4549999999999998,,0.782258064516129,0.6522580645161291,0.6322580645161291
2020-04-30,0.11,0.1380952380952381,0.16904761904761906,0.1842857142857143,0.2247619047619048,0.2795238095238095,0.3880952380952381,0.5452380952380952,0.6576190476190477,1.0642857142857143,1.2652380952380953,,0.25,0.049,0.1
2020-05-31,0.0985,0.1275,0.1535,0.1615,0.1705,0.21800000000000003,0.3395,0.525,0.674,1.1244999999999998,1.378,,0.25,0.05,0.1
2020-06-30,0.13,0.15954545454545455,0.18,0.17636363636363636,0.18500000000000003,0.22454545454545458,0.34454545454545454,0.5545454545454546,0.7286363636363636,1.2663636363636364,1.4936363636363637,,0.25,0.07766666666666668,0.1
2020-07-31,0.10590909090909091,0.12681818181818183,0.14136363636363639,0.14545454545454548,0.1481818181818182,0.17363636363636362,0.2786363636363636,0.4622727272727273,0.6236363636363637,1.0918181818181818,1.3104545454545453,,0.25,0.09258064516129033,0.1
2020-08-31,0.08238095238095237,0.10428571428571429,0.11952380952380952,0.1304761904761905,0.13952380952380952,0.16142857142857142,0.26666666666666666,0.4628571428571429,0.65,1.1352380952380952,1.358095238095238,,0.25,0.09516129032258065,0.1
2020-09-30,0.08952380952380953,0.10857142857142857,0.11857142857142858,0.12761904761904763,0.13476190476190478,0.15809523809523812,0.26952380952380955,0.4619047619047619,0.6795238095238095,1.2090476190476191,1.4228571428571428,,0.25,0.09,0.1
2020-10-31,0.08666666666666667,0.10047619047619047,0.11380952380952382,0.12666666666666668,0.14952380952380953,0.18761904761904763,0.3357142857142857,0.5533333333333333,0.7871428571428571,1.340952380952381,1.5685714285714285,,0.25,0.09,0.1
2020-11-30,0.08684210526315789,0.09105263157894737,0.10210526315789474,0.11736842105263158,0.16578947368421051,0.2157894736842105,0.3878947368421053,0.6336842105263158,0.8700000000000001,1.401578947368421,1.615263157894737,,0.25,0.08633333333333333,0.1
2020-12-31,0.07636363636363637,0.08727272727272727,0.09272727272727273,0.10045454545454545,0.13590909090909092,0.18818181818181817,0.3859090909090909,0.6595454545454545,0.9336363636363636,1.4663636363636363,1.6704545454545454,,0.25,0.09,0.1
2021-01-31,0.07631578947368421,0.08368421052631579,0.09210526315789473,0.10052631578947369,0.1310526315789474,0.19842105263157894,0.44526315789473686,0.7657894736842106,1.0810526315789473,1.63,1.8247368421052632,,0.25,0.08516129032258064,0.1
2021-02-28,0.03578947368421053,0.04263157894736842,0.056842105263157895,0.07263157894736842,0.11526315789473685,0.2142105263157895,0.5426315789473685,0.911578947368421,1.2578947368421052,1.8794736842105264,2.0426315789473684,,0.25,0.07571428571428572,0.1
2021-03-31,0.024347826086956525,0.03130434782608695,0.05260869565217391,0.07565217391304348,0.14695652173913046,0.3165217391304348,0.8230434782608695,1.2704347826086957,1.6108695652173912,2.237391304347826,2.3391304347826085,,0.25,0.06967741935483872,0.1
2021-04-30,0.01636363636363636,0.02090909090909091,0.03909090909090909,0.06090909090909091,0.16318181818181818,0.34590909090909094,0.8618181818181818,1.3072727272727274,1.635,2.1977272727272728,2.2995454545454543,,0.25,0.069,0.1
2021-05-31,0.0075,0.018,0.0355,0.0505,0.155,0.324,0.8195,1.2790000000000001,1.621,2.2150000000000003,2.316,,0.25,0.05806451612903226,0.1
2021-06-30,0.02727272727272727,0.03590909090909091,0.05,0.06681818181818182,0.20272727272727273,0.3895454545454546,0.8386363636363636,1.2340909090909091,1.5190909090909093,2.0936363636363637,2.1636363636363636,,0.25,0.078,0.12333333333333334
2021-07-31,0.049523809523809526,0.05238095238095238,0.05333333333333334,0.07571428571428572,0.21952380952380954,0.4033333333333334,0.7642857142857143,1.0733333333333333,1.3185714285714287,1.869047619047619,1.9428571428571426,,0.25,0.09806451612903226,0.15
2021-08-31,0.041363636363636366,0.05454545454545454,0.05545454545454545,0.07363636363636364,0.21727272727272728,0.4190909090909091,0.7722727272727273,1.0618181818181818,1.2831818181818182,1.830909090909091,1.9163636363636363,,0.25,0.09225806451612903,
2021-09-30,0.053809523809523814,0.0419047619047619,0.05238095238095238,0.07714285714285715,0.24095238095238097,0.47190476190476194,0.8638095238095238,1.1638095238095238,1.3747619047619049,1.8728571428571428,1.9357142857142857,,0.25,0.07933333333333333,
2021-10-31,0.05600000000000001,0.052000000000000005,0.0615,0.11299999999999999,0.39249999999999996,0.67,1.106,1.402,1.5825,2.0285,2.0595,,0.25,0.07903225806451614,
2021-11-30,0.07050000000000001,0.051500000000000004,0.073,0.179,0.508,0.8195,1.2025000000000001,1.448,1.5595,1.9735,1.9355,,0.25,0.07966666666666668,
2021-12-31,0.03818181818181818,0.05863636363636364,0.14545454545454548,0.2990909090909091,0.68,0.9527272727272728,1.2295454545454545,1.395909090909091,1.4649999999999999,1.8995454545454544,1.8477272727272727,,0.25,0.07967741935483871,
2022-01-31,0.0475,0.14550000000000002,0.3255,0.5495,0.9804999999999999,1.249,1.5385,1.7045000000000001,1.764,2.1510000000000002,2.0995,,0.25,0.07935483870967742,
2022-02-28,0.03684210526315789,0.3147368421052632,0.6384210526315789,1.0042105263157894,1.4352631578947368,1.6510526315789473,1.8115789473684212,1.9121052631578948,1.9342105263157894,2.3094736842105266,2.2463157894736843,,0.25,0.08,
2022-03-31,0.17956521739130435,0.44739130434782615,0.8556521739130435,1.335217391304348,1.9095652173913045,2.0856521739130436,2.1091304347826085,2.150434782608696,2.1278260869565218,2.513478260869565,2.4065217391304348,,0.3709677419354839,0.2009677419354839,
2022-04-30,0.307,0.7635,1.2615,1.887,2.538,2.7239999999999998,2.7775,2.795,2.7475,2.9865000000000004,2.8120000000000003,,0.5,0.33,
2022-05-31,0.5809523809523809,0.9928571428571429,1.4947619047619047,2.0595238095238093,2.6166666666666667,2.79,2.874285714285714,2.9214285714285717,2.8980952380952383,3.258571428571429,3.0657142857142854,,0.9354838709677419,0.765483870967742,
2022-06-30,1.0571428571428572,1.5385714285714287,2.165238095238095,2.6514285714285712,2.998095238095238,3.145714285714286,3.19,3.206666666666667,3.1433333333333335,3.4838095238095237,3.2457142857142856,,1.375,1.2049999999999998,
2022-07-31,1.8510000000000002,2.298,2.8675,3.0195,3.036,3.0315000000000003,2.9635,2.965,2.896,3.3475,3.1025,,1.846774193548387,1.6758064516129034,
2022-08-31,2.276086956521739,2.721739130434783,3.154347826086956,3.2752173913043476,3.25,3.2256521739130433,3.0273913043478258,2.9800000000000004,2.8978260869565218,3.3526086956521737,3.1295652173913044,,2.5,2.33,
2022-09-30,2.6128571428571425,3.221904761904762,3.7095238095238097,3.891904761904762,3.8566666666666665,3.8785714285714286,3.6966666666666663,3.6376190476190478,3.5190476190476194,3.817142857142857,3.558095238095238,,2.725,2.555,
2022-10-31,3.322,3.8725,4.308,4.4275,4.375,4.3785,4.178,4.089,3.9835000000000003,4.279999999999999,4.04,,3.25,3.08,
2022-11-30,3.867,4.323,4.611,4.728,4.5035,4.336,4.0555,3.9854999999999996,3.8909999999999996,4.2155000000000005,3.999,,3.95,3.7800000000000002,
2022-12-31,3.899047619047619,4.358095238095238,4.708095238095238,4.681904761904762,4.288571428571428,4.046666666666667,3.7642857142857142,3.7190476190476187,3.616190476190476,3.8680952380952385,3.659047619047619,,4.274193548387097,4.104193548387097,
2023-01-31,4.5185,4.6875,4.803,4.694,4.2075000000000005,3.9130000000000003,3.643,3.5935,3.5315,3.8104999999999998,3.6645000000000003,,4.5,4.33,
2023-02-28,4.639473684210526,4.787894736842105,4.965263157894737,4.925263157894737,4.5336842105263155,4.234210526315789,3.9421052631578952,3.8642105263157895,3.7468421052631578,3.9463157894736844,3.8021052631578947,,4.741071428571429,4.57,
2023-03-31,4.4943478260869565,4.858695652173913,4.993913043478261,4.679130434782609,4.302608695652173,4.085217391304347,3.823478260869565,3.766086956521739,3.6630434782608696,3.9391304347826086,3.7708695652173914,,4.82258064516129,4.6490322580645165,
2023-04-30,4.171,5.0735,4.9925,4.681,4.016,3.758,3.537,3.5020000000000002,3.46,3.803,3.6845,,5.0,4.83,
2023-05-31,5.493181818181818,5.308181818181819,5.266363636363637,4.912727272727273,4.131818181818182,3.8204545454545453,3.5913636363636368,3.580909090909091,3.5736363636363637,3.963636363636364,3.855454545454545,,5.225806451612903,5.055806451612903,
2023-06-30,5.2,5.4157142857142855,5.42,5.241428571428571,4.639523809523809,4.2666666666666675,3.9495238095238094,3.854761904761905,3.7480952380952384,4.041904761904762,3.8676190476190477,,5.25,5.076333333333333,
2023-07-31,5.387,5.4885,5.532,5.37,4.8285,4.4719999999999995,4.1415,4.029,3.8994999999999997,4.1495,3.9590000000000005,,5.290322580645161,5.12,
2023-08-31,5.535652173913043,5.559130434782609,5.538695652173913,5.3673913043478265,4.901739130434782,4.586956521739131,4.306521739130434,4.255217391304348,4.167826086956522,4.456521739130435,4.28,,5.5,5.33,
2023-09-30,5.526999999999999,5.5555,5.512,5.436,5.022,4.741,4.487,4.4585,4.379,4.6530000000000005,4.473000000000001,,5.5,5.33,
2023-10-31,5.573333333333333,5.604761904761905,5.566190476190476,5.424761904761905,5.067619047619048,4.885238095238096,4.772380952380952,4.817619047619048,4.798095238095239,5.12952380952381,4.946666666666666,,5.5,5.33,
2023-11-30,5.531904761904762,5.522857142857143,5.438095238095238,5.281428571428571,4.882380952380952,4.642380952380952,4.486190476190477,4.527619047619048,4.502857142857143,4.842380952380952,4.66,,5.5,5.33,
2023-12-31,5.539499999999999,5.442,5.338,4.9590000000000005,4.457,4.194,4.0045,4.0409999999999995,4.0200000000000005,4.32,4.1445,,5.5,5.33,
2024-01-31,5.540833333333333,5.465833333333333,5.220833333333333,4.788333333333333,4.319166666666667,4.081666666666666,3.9583333333333335,3.9949999999999997,4.0183333333333335,4.3425,4.198333333333333,,5.5,5.33,
